	SRX4240060	SRX4240061	SRX4240062	SRX4240063	SRX4240068	SRX4240069	SRX4240070	SRX4240071
AT1G60140	58.8046443587611	46.3760166487758	38.7551005809933	41.4853257847295	40.6701932287138	49.6410938272601	63.0228066001469	58.4275646588045
AT1G60160	31.880964946572	20.7535270314457	24.0938889992633	24.1445349061351	16.0379958726668	9.10493278683441	19.7691032292214	15.7094226607332
AT1G60170	73.0176939098908	88.5483820008348	64.6730704717067	60.7062591925682	100.810259771049	124.054709220619	127.087092187852	115.202432845377
AT1G60190	64.790348117227	37.3563486566022	43.1153803144711	57.9468837747241	207.348375210907	149.093274384413	345.959306511374	265.751066677404
AT1G60200	135.084007204154	149.327032055958	161.9629614391	161.707811196407	180.19074564917	188.536035708864	172.090892788672	137.09447915715
AT1G60220	25.0248434526856	16.6028216251565	31.7024855253464	17.246096361525	10.3101402038572	18.2098655736688	14.1207880208724	23.5641339910998
AT1G60230	26.7388738261572	33.2056432503131	39.3110820514296	33.1125050141281	30.9304206115717	31.8672647539204	25.4174184375703	24.8732525461609
AT1G60260	40.7939228886244	30.438506312787	27.8981872623049	35.8718804319721	13.746853605143	20.4860987703774	18.3570244271341	14.4003041056721
AT1G60270	47.6249405871473	52.5758810816359	43.1441207667863	59.3320079288339	17.1451968116724	19.3608794201734	14.1302008529478	11.7899208503041
AT1G60420	53.8205537270087	48.4248964067066	57.0644739456236	61.3961030470292	89.3545484334294	75.1156954913838	96.0213585419324	98.1838916295826
AT1G60440	20.1354380323262	13.4213188136145	13.5313312648728	19.406326526632	20.0027222090056	22.2431461165573	12.3280952107365	27.6974766589714
AT1G60470	23.9964252286026	22.1370955002087	17.753391894194	13.79687708922	66.4431257581911	50.0771303275892	64.9556248960131	81.1653504137883
AT1G60490	52.7921355029257	27.6713693752609	46.9196785775127	44.1500066855041	22.9114226752383	21.6242153687317	21.1811820313086	35.3462009866497
AT1G60545	11.877855284036	8.0978985456007	21.0291951226263	7.67946595877749	12.7527040622206	5.75896310557148	11.4323748341973	10.5987951959473
AT1G60550	82.9590700760261	110.685477501044	110.324649628206	99.3375150423842	153.506531924097	182.098655736688	120.026698177416	124.366262730805
AT1G60590	192.999820052904	138.356846876304	220.649299256411	197.295342375846	197.038235007049	152.507624179476	180.746086667167	168.876293602882
AT1G60600	27.687666630134	28.1423128466922	23.3370921511094	26.7270254327563	9.98629536458939	26.4568317073067	25.0688131013396	8.87599102410806
AT1G60610	26.228461634794	16.81495673912	12.1490802201596	19.3918900785009	10.3486090866325	1.21153047572797	6.4999279662512	14.2508908414433
AT1G60620	10.7808859455141	4.23682969034333	6.47205806164654	9.25450326641148	18.6614446383902	13.9407808253713	24.5034339320456	14.6991005173337
AT1G60640	46.0836364639741	62.139892355958	40.0248076706213	51.3808276465854	47.1104102969594	54.2714856675903	25.5194262637489	30.5487827390671
AT1G60650	27.8324175870365	77.4262332793778	52.8160753375184	37.4936912386435	54.1818473203845	54.9507148193193	74.6099619572727	55.2508840945914
AT1G60670	15.5113907616017	13.7041995476716	27.1123289500627	13.7679241769837	19.2568018165549	29.0092022220284	35.1226087801069	20.6169431976135
AT1G60680	16.1818964791113	12.8059378322015	19.1959887617081	12.1315176341785	7.42216893256076	14.7477418188727	15.6837861763636	24.2086217272468
AT1G60690	13.0266308383843	16.6028216251565	11.4128947891247	14.486720943681	11.4557113376191	5.6905829917715	11.2966304166979	9.16382988542771
AT1G60710	176.545128467576	226.905228877139	216.84500099337	195.915654666924	176.417954599335	179.82242253998	238.641317552744	183.276597708554
AT1G60730	47.2940493420696	46.9142440765025	55.6456385858124	68.6081450442602	45.6990532641427	49.9418451353789	67.596672948112	54.8344407905715
AT1G60770	46.6216261584279	38.7399171253652	36.7748832094019	48.2890698122701	41.2405608154289	30.7291481555661	25.4174184375703	41.8917937619552
AT1G60780	123.752992964651	117.603319844859	100.179854260095	119.342986821753	100.810259771049	66.0107627045494	77.6643341147983	94.2565359643993
AT1G60790	31.880964946572	26.2878009064978	17.753391894194	22.0750033427521	35.5127051466194	19.3479821720231	24.0053396354831	17.0185412157943
AT1G60800	162.394878517167	176.832213435391	182.25425338172	164.972234667082	151.099842100676	136.985367437229	160.678796538437	130.140354505049
AT1G60810	49.7169133336545	46.1282897820484	55.0902213454382	48.406934352197	50.9245846684773	43.258917481253	82.7446045148295	58.1948311488609
AT1G60850	22.1684777950998	18.318748227625	16.4338264499192	16.5662127265018	12.9208500187682	18.0962683154458	15.9267791224242	15.8061163383699
AT1G60860	11.8692562287727	7.76002649180928	13.4389084711823	13.0835812690608	15.4514095534222	3.83001571084942	7.65185489687438	14.6849178736713
AT1G60870	43.8791775608733	80.2469711882566	36.7748832094019	60.0164153381072	25.2025649427621	42.1103141391091	33.8898912500938	23.5641339910998
AT1G60890	23.6624225463713	14.3082972648658	20.3840305570229	21.4022460589754	7.10821590256493	3.5309804275657	8.7618836585991	14.854158734724
AT1G60900	91.8720280180785	120.370456782385	114.128947891247	126.241425366363	73.3165525607625	84.2206282782183	83.3126493231472	94.2565359643993
AT1G60940	97.7585658443805	103.712319824439	87.2816335168225	86.8331851562828	214.964763649278	246.973747552131	233.378151686282	196.63555491419
AT1G60950	2428.43823313458	3454.77046650132	3201.95103805999	3008.40904930443	3219.05488587098	3924.22603112563	2440.07217000675	2819.84136760161
AT1G60989	10.626988315524	9.68497928134131	6.34049710506929	8.27812625353202	16.0379958726668	17.0717489753145	11.2966304166979	14.4003041056721
AT1G60990	47.5257202399157	47.7040115030131	52.5227691944034	57.5239455383681	44.2436859546619	30.7690463833638	32.5842141721252	32.8640872123513
AT1G60995	24.6820373779912	22.1370955002087	29.1662866833187	27.5937541784401	10.3101402038572	6.8286995901258	21.1811820313086	9.16382988542771
AT1G61010	41.3342631365875	41.3439726093741	39.3471998356277	55.0005902070942	40.0897314031515	38.6654886711361	37.4034055539503	47.1502712159306
AT1G61030	14.7406612118559	11.0685477501044	16.4852924731801	11.727345525837	8.01899793633341	17.0717489753145	18.3570244271341	15.7094226607332
AT1G61040	48.2665036660913	74.5412680728987	63.6506767647547	33.4783190011403	61.7189007311398	50.9049112527849	69.594478937656	65.2071635896874
AT1G61100	51.6307659753282	47.0586136303614	59.6225735065058	58.6582741390866	59.5915882929048	39.8487182772953	56.5039072457376	77.2663764350651
AT1G61140	43.3283797989528	21.9233486787978	39.0681119670369	45.7732611215337	31.7662789702722	37.1952043910295	59.4739579630496	55.7485641872651
AT1G61150	33.8191454542591	34.5946025499812	31.6163187592699	29.665390581378	45.6906537661296	40.5624031709653	44.6167638825134	51.2900672931754
AT1G61180	36.3294952595398	23.8745519131149	25.5356955126377	41.3131645978596	23.2561440776031	10.3971645791077	32.4971494302381	21.2610453136589
AT1G61190	180.952871612155	67.2074465009365	101.76342335035	175.335212799408	80.3442965528509	40.2783084344693	77.1598877702445	112.671453489195
AT1G61210	121.326034017429	77.388179321204	94.9949490143722	118.512781987407	89.2488462862999	63.6591346148737	124.115937489244	134.679702848685
AT1G61215	11.0882561295247	19.2150321496009	7.03155293038075	10.8379318728624	12.710793447455	4.20720277377773	13.0498532872744	12.0983369015553
AT1G61240	16.6359946819103	25.0980850548719	10.3752678062248	8.98285575350486	11.4556107594235	5.19497521528112	15.6471683705289	9.52077862790754
AT1G61250	78.5568594769555	110.624358313025	81.1135482740188	63.4305896511092	68.9147938163352	141.048529864886	74.7988506662335	111.213632422331
AT1G61300	59.3871780792656	29.4678540724927	45.0142385812646	53.0447707400388	15.1040694475928	17.3143652988494	28.6429331235521	35.8557335051432
AT1G61340	3.3779078019481	1.43404681075387	3.94309491322007	2.03925406530874	222.768973289834	184.648035990591	349.992807602269	376.430537330191
AT1G61350	25.7104556020742	27.6713693752609	12.6809942101386	34.4921927230501	24.0569938090002	10.2430493851887	21.1811820313086	23.5641339910998
AT1G61360	28.5558518349635	19.8238393649727	15.8801874423268	25.6940143517296	8.20690072430929	8.15349624314431	2.89033383862683	14.7377349555912
AT1G61380	20.4421470987205	8.39030782453923	11.0539589913936	17.3718544929127	3.47351600740151	4.60121722247078	14.2720027830292	15.8776495760974
AT1G61520	3406.62639228369	4345.08268286165	4275.79316672242	4061.36937007818	5572.79858581186	6532.47341602335	5691.35189695019	5033.34290935153
AT1G61570	29.8241284984061	73.3291288444414	31.7024855253464	31.0429734507451	34.3671340128574	40.9721975407548	25.4174184375703	48.4373865372607
AT1G61580	62.3907055943667	63.6441495631	76.0859652608314	71.0539170094832	81.335550497096	76.2538120897381	90.3730433335834	77.237994748605
AT1G61590	17.1403037347161	13.8356846876304	12.6809942101386	15.866408652603	10.3101402038572	13.6573991802516	7.06039401043621	7.85471133036661
AT1G61620	53.8205537270087	41.5070540628913	45.6515791564989	56.5671960658021	91.6456907009532	124.054709220619	98.8455161461069	107.34772151501
AT1G61640	7.19892756858078	13.8356846876304	13.9490936311524	12.417189380298	29.7848494778098	20.4860987703774	24.0053396354831	36.6553195417108
AT1G61660	42.5746799704704	41.4452954568666	49.660112669588	39.1273026928362	53.0639444720678	48.2422497213789	63.0511607948123	72.4437002417601
AT1G61670	32.2237710212663	31.82207478155	22.8257895782494	22.7648471972131	43.5317030829528	34.143497950629	26.8294972396576	35.3462009866497
AT1G61690	40.1083107392357	23.5206639689717	30.4343861043326	32.4226611596671	33.2215628790955	34.143497950629	62.1314672918386	41.8917937619552
AT1G61730	61.0194812955894	37.3563486566022	49.4558774195404	40.7007874131991	25.2025649427621	17.0717489753145	26.8294972396576	20.9458968809776
AT1G61740	211.511348086397	181.247469407959	200.359708520189	222.819564990904	210.785088612192	191.203588523523	162.389062240033	198.986020369287
AT1G61770	47.6500443825109	40.1234855941283	49.4558774195404	48.9789136667311	45.8228453504766	33.0053813522747	46.598600468879	39.273556651833
AT1G61780	35.9946378429039	49.8084648754696	39.3110820514296	46.9093821033481	92.7912618347151	132.021525409099	80.4884917189728	79.8562318587272
AT1G61790	70.2419617866385	41.3185579570184	38.322035476354	45.6430146095871	88.7229122412343	80.8502502873092	100.46265127476	103.254577558238
AT1G61850	35.2765223158169	23.8156246402031	37.101236631819	40.1569470367594	33.5163828702809	22.9643330148488	47.8609950878152	48.8672371714385
AT1G61870	38.7370864404585	34.5892117190761	26.630087841291	40.7007874131991	24.0569938090002	17.0717489753145	24.0053396354831	19.6367783259165
AT1G61890	160.195515627422	159.214809367856	115.472790605642	141.510812854235	243.809079265462	270.766525319897	405.142804439384	379.219228499361
AT1G61900	38.7202607940033	27.7446010550853	36.1196244668997	32.5225029120655	47.2566875188046	46.8463319706794	48.5421381640375	64.2896271379164
AT1G61990	15.0204276199863	26.9433706452536	16.0515852785155	10.0754240272855	14.1182879033199	21.0396246853047	10.151628110602	9.41143277841503
AT1G62020	109.355137827489	84.3976765945457	110.324649628206	104.856265878072	33.2215628790955	36.4197311473376	72.0160189064493	56.2920978676274
AT1G62030	20.9111705563537	20.7535270314457	19.0214913152079	22.7648471972131	24.0569938090002	30.7291481555661	32.4778124480066	37.9644380967719
AT1G62040	15.2895138627756	18.4838744572533	10.4253895862115	9.43788915343941	37.224583655899	38.1110149251812	29.0227079088569	37.6691665788196
AT1G62050	9.94137616613536	13.8356846876304	12.6809942101386	12.417189380298	16.0379958726668	2.2762331967086	8.47247281252345	13.091185550611
AT1G62180	815.427149883711	861.217610771173	727.032807869857	949.800869789375	953.212821398703	770.57217434026	1292.58912496931	917.164447123657
AT1G62200	18.7095243680126	7.52215127529303	19.7443983863505	13.7541666566937	4.98257053948048	7.42522144587195	13.4067379718279	4.9716798852357
AT1G62250	50.6735755736809	73.629623544069	67.7342976455069	55.1927166920129	81.4206616425346	63.8402627582419	56.7495642880502	58.0751879255627
AT1G62290	28.3797568960659	18.2541821575565	12.8697963872719	19.1651499020462	78.42861430794	108.408011825109	88.2679158712808	111.707110752794
AT1G62300	40.4511168139301	42.8906225316544	59.6006727876513	51.7382890845751	18.3291381401906	19.3479821720231	25.4174184375703	23.5641339910998
AT1G62310	11.3126004649126	5.53427387505218	12.6809942101386	11.727345525837	10.3101402038572	4.5524663934172	19.7691032292214	11.7820669955499
AT1G62330	20.9111705563537	20.7535270314457	27.8981872623049	20.69531563383	3.43671340128575	5.6905829917715	11.2966304166979	6.54559277530551
AT1G62370	19.1971401828821	23.5206639689718	16.4852924731801	20.005471779369	6.87342680257149	9.10493278683441	7.06039401043621	3.9273556651833
AT1G62380	650.988735844519	787.250458726172	607.419622665638	650.522754756725	703.380676129816	924.150677863692	857.131832866956	953.038308084482
AT1G62390	218.710275654978	164.644647782802	181.338217204982	192.466435394619	733.165525607626	529.22421823475	648.144170158044	709.542256843117
AT1G62422	22.6252009298253	26.2878009064978	12.6809942101386	13.107033234759	5.72785566880957	9.10493278683441	1.41207880208724	5.2364742202444
AT1G62430	13.0266308383843	8.30141081257826	11.4128947891247	11.727345525837	19.4747092739526	6.8286995901258	16.9449456250469	15.7094226607332
AT1G62440	10.9697943902183	12.4521162188674	15.2171930521663	11.037501671376	2.29114226752383	4.5524663934172	15.5328668229597	2.6182371101222
AT1G62480	221.109918177838	571.413777599137	395.647019356323	337.33364483143	242.861080357526	347.125562498062	285.239918021623	242.186932686304
AT1G62500	4.79928504572052	13.8356846876304	21.5576901572356	14.486720943681	6.87342680257149	4.5524663934172	4.23623640626172	1.3091185550611
AT1G62510	170.031813048384	229.672365814665	149.635731679635	140.038302455583	1575.16030892263	1972.356064948	1755.21395099444	1667.81703914784
AT1G62515	34.6234135441266	81.6305396570196	43.1153803144711	40.7007874131991	304.721921580669	531.500451431458	554.946969220286	429.390886060041
AT1G62540	50.0640985307257	49.9280379069859	40.7988485712722	56.5396928581773	25.984869585415	25.8157791425103	33.4859456883727	17.5468082328433
AT1G62560	37.0230560669868	55.3427387505218	60.8687722086651	50.3586013756531	16.0379958726668	12.5192825818973	8.47247281252345	5.2364742202444
AT1G62570	212.53976631048	160.493942376513	186.410614889037	186.25784070447	531.545006065528	595.234980939299	1059.05910156543	890.200617441549
AT1G62600	51.4209112041484	34.5892117190761	27.8981872623049	46.9093821033481	51.5507010192862	21.6242153687317	49.4227580730534	37.9644380967719
AT1G62630	52.106523353537	24.9042324377348	22.8257895782494	46.2195382488871	13.746853605143	4.5524663934172	15.5328668229597	14.4003041056721
AT1G62640	41.164338001832	58.4426032090608	51.4320195435701	45.0965960954511	31.1075230756902	25.1819318397344	28.4032826273227	15.7993722122778
AT1G62660	299.558700676669	245.138764709327	281.756904594238	263.710086306932	395.468307466919	488.771175478306	591.344338138883	567.51883946801
AT1G62710	37.7086682163755	30.438506312787	41.8472808934573	37.9414119953551	38.9494185479051	29.5910315572118	43.7744428647045	49.7465050923218
AT1G62730	5.48489719510916	11.0685477501044	6.34049710506929	2.75937541784401	25.2025649427621	40.9721975407548	48.0106792709662	83.7835875239105
AT1G62740	78.5025911049999	49.8084648754696	76.0859652608314	108.995329004838	457.082882371004	495.080720284121	776.643341147983	764.525236155683
AT1G62750	1285.52278010371	1142.82755519827	1230.05643838344	1332.08848296419	1140.98884922687	1125.5973157724	1244.04142463886	1345.77387460281
AT1G62760	1.37122429877729	2.76713693752609	0	1.379687708922	53.84184328681	35.2816145489833	90.3730433335834	90.329180299216
AT1G62780	82.9590700760261	56.7263072192848	55.7963745246097	61.3961030470292	60.7152700893815	48.9390137292349	59.3073096876641	52.364742202444
AT1G62790	47.3710111794419	54.5148300141745	69.6176218461397	53.9145886368699	25.3209530077385	32.8124124081018	21.7124617161711	22.6454853475694
AT1G62800	22.3912934105113	38.2165711653377	31.2742097582912	38.8119324454408	8.47844933425298	8.98193227098683	12.5370245038878	15.4972006557853
AT1G62810	32.2237710212663	38.7399171253652	39.3110820514296	31.0429734507451	17.1835670064287	19.3479821720231	9.88455161461069	22.2550154360387
AT1G62820	9.94137616613536	15.2192531563935	5.07239768405543	11.727345525837	14.8924247389049	9.10493278683441	4.23623640626172	9.16382988542771
AT1G62830	19.5399462575764	4.15070540628913	5.07239768405543	24.1445349061351	17.1835670064287	10.2430493851887	14.1207880208724	11.7820669955499
AT1G62850	16.7205476752566	29.6251549326983	28.8421987396063	26.499674828929	26.6411219233726	15.4509217332975	27.3615512593718	19.6472598973135
AT1G62880	9.49714513144141	4.16695343908115	7.63838055403889	7.61798690690439	9.20044398874167	12.3598296709603	18.4288834259453	6.57121565037035
AT1G62950	11.655406539607	5.53427387505218	10.1447953681109	6.20859469014902	20.6202804077145	19.3479821720231	29.6536548438321	37.9644380967719
AT1G62960	81.2450397025545	76.0962657819674	71.013567576776	86.2304818076252	77.8988370958102	60.3201797127779	32.4778124480066	37.9644380967719
AT1G62970	17.0133445642859	17.8531639153931	21.3980111631457	18.4878218656463	14.7821157315612	10.1671785562497	19.3376634263202	16.8924839470241
AT1G62975	18.2701104680115	30.6083649734404	11.4765831647348	15.9549493613822	14.3234571432525	13.733612760147	11.3596699920555	5.26569577561434
AT1G62980	27.0816799008515	23.5206639689718	26.630087841291	26.2140664695181	13.746853605143	17.0717489753145	55.0710732814024	24.8732525461609
AT1G62990	16.1118855106332	26.2878009064978	16.4852924731801	13.107033234759	5.72785566880957	1.1381165983543	4.23623640626172	11.7820669955499
AT1G63000	97.0141191384933	116.219751376096	117.933246154289	104.856265878072	56.1329855543338	56.905829917715	66.3677036981004	68.0741648631773
AT1G63010	83.4827044143363	74.7724988759093	99.883582793147	77.1263534062373	231.795680661354	237.603398436762	340.438297216837	380.755808135492
AT1G63090	21.253976631048	12.4521162188674	11.4128947891247	15.176564798142	45.8228453504766	47.8008971308806	24.0053396354831	47.1282679821996
AT1G63110	36.2997504288635	36.2801496557466	33.5976472369761	29.967758397098	38.4503630893807	46.5119382612865	60.2352868559643	61.9362455040229
AT1G63120	25.3676495273799	17.9863900939196	19.0214913152079	19.315627924908	25.2025649427621	20.4860987703774	35.301970052181	31.4188453214664
AT1G63170	57.2486144739519	63.6441495631	59.6006727876513	53.1179767934971	80.189979363334	78.5300452864468	57.8952308855769	58.9103349777496
AT1G63180	13.3694369130786	11.0685477501044	12.6809942101386	9.65781396245402	13.746853605143	12.5192825818973	5.64831520834897	13.091185550611
AT1G63220	18.1001685984486	11.5000328975975	27.7117838362881	17.7742023384668	5.71309885512709	19.6358691970834	26.2023032780064	11.6970477242676
AT1G63260	16.9101019225405	15.1781869929962	16.961213206276	12.527743239161	5.89321550536704	8.19681350317925	9.88782725545791	6.73456020292248
AT1G63290	34.6234135441266	76.0962657819674	60.8687722086651	58.6367276291851	41.2405608154289	56.905829917715	36.7140488542683	36.6553195417108
AT1G63300	12.6838247636899	13.8356846876304	16.4852924731801	22.7648471972131	4.58228453504766	5.6905829917715	1.41207880208724	5.23647422024441
AT1G63360	65.4112391855732	31.2125297611141	30.3788302290373	59.5846720305867	26.6489320658739	20.7847448376486	33.6330639421117	34.1909676956295
AT1G63420	31.6868340680767	22.2414527973528	29.3037805494844	18.0204926922881	25.3213732822979	12.5783001929664	17.0248264172523	8.86705550841996
AT1G63430	34.0357273268049	20.2851907075431	34.8087855789077	35.087059925379	65.0342736612551	60.7572475969841	50.1396117678005	70.353760302337
AT1G63440	22.9680070045196	12.4521162188674	25.3619884202771	26.2140664695181	27.493707210286	15.9336323769602	39.5382064584428	39.273556651833
AT1G63460	15.4262733612445	26.2878009064978	12.6809942101386	19.315627924908	9.16456907009532	13.6573991802516	18.3570244271341	10.4729484404888
AT1G63470	24.3392313032969	16.6028216251565	32.9705849463603	31.7328173052061	9.16456907009532	2.2762331967086	7.06039401043621	6.54559277530551
AT1G63490	30.8388941288288	21.9117749148199	28.9657544593396	25.9248810396265	13.0834899954947	10.8319602113928	25.9717558839872	11.2135154770874
AT1G63500	35.3090256935152	19.3699585626826	20.2895907362217	38.6312558498161	26.348136076524	34.143497950629	48.0106792709662	40.5826752068941
AT1G63610	32.1165714700657	28.1380934574051	31.81312455006	45.0640030213948	42.7900852567275	38.5666336816818	25.5319661255924	37.8725272870593
AT1G63640	32.8352826279226	10.7846115304103	28.4180977275187	30.2466427370267	15.5468150856399	10.491284715103	12.3826987127783	15.2888426673127
AT1G63660	85.5999461560723	69.3483825147649	59.1922947467506	59.0342577435395	34.9898742022768	35.2349018176363	41.1955991352595	56.014735578612
AT1G63680	72.2953610434881	46.8201684763926	58.6893603087675	72.2250678204857	38.6754126411242	24.7566163226347	41.6795361983754	33.5593024727035
AT1G63690	75.6193832742051	60.357198451514	63.9882048013777	61.4050996440546	53.4365135053879	56.6136316289348	68.881816445638	58.3605303087334
AT1G63700	67.1936290847645	36.6128434805915	71.002661807462	59.4222192442951	40.2460432788499	18.2856519965485	41.3709409823734	34.6427038748879
AT1G63720	7.19892756858078	8.30141081257826	1.26809942101386	4.82890698122701	11.4557113376191	11.381165983543	14.1207880208724	18.3276597708554
AT1G63770	317.127386727834	195.127117686329	232.693451378031	262.003345012691	211.829364795047	157.517789129275	266.705130178647	272.005526055252
AT1G63780	24.6820373779912	23.5206639689718	25.3619884202771	25.5242226150571	32.0759917453336	27.3147983605032	31.0657336459193	44.5100308720774
AT1G63800	34.0957238658501	43.0902050861915	23.3234840792838	30.4943715458163	67.9032067775014	69.7481677616682	59.5832838673687	36.8258874159848
AT1G63810	39.2103297429381	23.5388206292661	36.8032713987267	38.6610770568251	16.0503763243091	17.0849274275548	24.0238704387626	11.7911621039314
AT1G63830	16.9621856251758	45.1869119393551	37.6161674626779	23.1927332931475	41.9635973810969	52.4760436093786	40.9668467520929	52.8154955072242
AT1G63840	29.4813224237118	34.5892117190761	25.3619884202771	35.8718804319721	84.7722638983817	136.573991802516	159.564904635858	144.003041056721
AT1G63850	34.6234135441266	26.2878009064978	34.2386843673741	37.9414119953551	29.7848494778098	10.2430493851887	11.2966304166979	28.8006082113442
AT1G63900	30.5715808285509	22.1819651699628	43.7588284145541	31.10589444085	32.1410065597945	28.5105861604717	22.639055104476	27.5472121453474
AT1G63940	178.741924820073	143.771726966486	197.721928253204	223.598072897674	97.9496477789879	85.3609182752454	113.107086065635	111.939276305748
AT1G63970	51.4844646563426	60.7183751196635	69.2545485269241	47.0929407259856	88.2584150624788	142.438456223573	78.4947770661432	84.2616356439653
AT1G63980	131.260564990656	111.910693075415	105.103531139111	148.795727588033	211.631202986145	182.977859867223	184.215444469144	211.777542091218
AT1G64040	75.7601425074453	69.1784234381522	62.136871629679	66.2250100282562	89.3545484334294	58.0439465160693	67.7797825001876	72.0015205283606
AT1G64050	46.0483510399452	25.2003258897163	30.7962291148771	34.4957810323287	18.5470584393745	12.6681278677448	27.690700082059	17.2208794580538
AT1G64060	36.6802499922925	15.2192531563935	27.8981872623049	33.1125050141281	5.72785566880957	5.6905829917715	28.2415760417448	9.16382988542771
AT1G64090	88.1011611964409	56.7263072192848	58.3325733666374	77.2625116996322	91.6456907009532	71.701345696321	66.3677036981003	74.6197576384828
AT1G64110	59.1191461639767	36.6151136037955	27.1683456913696	22.8410953222452	28.8371630995322	21.0585065229716	38.5038515578079	31.8717710226846
AT1G64140	275.95889012893	322.371453221789	342.386843673741	318.707860760983	370.019476205098	345.987445899707	492.815501928447	384.880855187964
AT1G64150	30.852546722489	30.438506312787	31.7024855253464	23.4546910516741	14.8924247389049	17.0717489753145	19.7691032292214	9.16382988542771
AT1G64190	92.5576401674671	74.7126973132044	114.128947891247	105.546109732533	97.3735463697628	81.9443950815097	97.4334373440197	86.4018246340327
AT1G64200	40.6162082329208	48.5081128482821	34.5798064484203	25.5296945548306	377.911581391186	490.751459309401	404.335420845265	457.347619605633
AT1G64230	328.178002850118	293.796204023262	238.710974805917	273.21289574371	599.33135265565	676.082039603998	578.710354889179	586.084174628961
AT1G64280	23.3108130792139	30.438506312787	35.506783788388	31.7328173052061	28.6392783440479	33.0053813522747	45.1865216667917	34.0370824315886
AT1G64330	44.2219836355676	51.1920333442326	36.7748832094019	60.7062591925681	26.348136076524	39.8340809424005	24.0053396354831	23.5641339910998
AT1G64350	16.7974976600218	29.0549378440239	17.753391894194	19.315627924908	9.16456907009532	14.7955157786059	11.2966304166979	9.16382988542771
AT1G64355	39.2665807340615	48.9856856213521	36.2611416443944	37.0034619141916	33.3381310652848	38.8637339949173	17.9032202156974	15.6223069408387
AT1G64370	285.557460220371	527.13958659872	414.668510671531	361.478179737565	477.703162778719	722.704039954981	468.810162292964	327.279638765275
AT1G64380	5.48489719510916	5.53427387505218	6.34049710506929	6.89843854461002	11.4557113376191	15.9336323769602	11.2966304166979	9.16382988542771
AT1G64385	29.5103314989128	30.4684572392055	23.9285846812043	22.09672473716	11.4669835453885	22.7847296801293	11.3077460917876	10.4832536277704
AT1G64390	298.241284984061	225.521660408376	448.907195038905	391.831309333849	27.493707210286	10.2430493851887	39.5382064584428	27.4914896562831
AT1G64400	36.6802499922925	22.1370955002087	27.8981872623049	49.6687575211921	18.3291381401906	7.96681618848011	9.88455161461069	9.16382988542771
AT1G64430	100.841373296921	89.4306138016913	97.3357720778508	99.9842773167842	86.8775487203695	85.23003973181	115.243235220737	94.2767463059911
AT1G64440	33.9378013947379	30.438506312787	31.7024855253464	21.3851594882911	36.6582762803813	27.3147983605032	36.7140488542683	39.273556651833
AT1G64460	14.0550490624672	16.6028216251565	19.0214913152079	15.176564798142	11.4557113376191	11.381165983543	19.7691032292214	23.5641339910998
AT1G64490	19.8827523322707	16.6028216251565	12.6809942101386	11.727345525837	26.348136076524	23.9004485654403	19.7691032292214	22.2550154360387
AT1G64500	591.683284922401	925.607305602477	646.730704717067	675.357133517321	568.20328234591	706.770407578021	622.726751720473	524.956540579502
AT1G64510	237.297857336289	222.419783403594	224.836835194619	246.139374610679	357.658955832595	328.852660880239	314.44462932849	236.116159644834
AT1G64520	86.3871308229693	106.534772094754	78.6221641028592	84.8507940987032	150.069818522811	182.098655736688	121.438776979503	157.094226607332
AT1G64530	45.9098789456716	32.6987106102787	49.9496012532787	50.4537264553974	34.9769121808621	23.4477325971071	29.2009484943922	43.8305202452872
AT1G64550	99.4137616613536	84.3976765945457	114.128947891247	100.717202751306	97.3735463697628	89.9112112699897	110.142146562805	104.729484404888
AT1G64570	46.6216261584279	11.0685477501044	30.4343861043326	38.6312558498161	8.0189979363334	9.10493278683441	12.7087092187852	22.2550154360387
AT1G64590	53.4777476523143	73.3291288444413	54.5282751035959	29.6632857418231	53.84184328681	62.5964129094865	81.90057052106	98.1838916295826
AT1G64600	8.91295794205239	20.7535270314457	7.60859652608314	14.486720943681	20.6202804077145	18.2098655736688	16.9449456250469	24.8732525461609
AT1G64620	7.88453971796942	11.0685477501044	15.2171930521663	6.89843854461002	17.1835670064287	7.96681618848011	7.06039401043621	7.85471133036661
AT1G64630	20.225558406965	20.7535270314457	20.2895907362217	26.2140664695181	28.6392783440479	33.0053813522747	21.1811820313086	35.3462009866497
AT1G64640	20.5683644816594	44.2741910004174	49.4558774195404	26.2140664695181	8.0189979363334	4.5524663934172	12.7087092187852	11.7820669955499
AT1G64650	78.9062769807238	82.9533030168509	89.9691111671067	80.6526122786859	29.7630330533742	27.2947911674217	40.9202905209337	45.7855884043801
AT1G64660	163.175691554498	278.097262221372	215.576901572356	126.241425366363	334.506771058479	394.926459628942	504.112132345145	360.007602641803
AT1G64670	53.5876733090983	76.8123560581364	88.239091400863	79.9184432093455	44.196139651074	82.907507198673	99.7242472441053	91.1391375408865
AT1G64680	324.510807533269	404.018359415462	388.074327527253	358.027843226478	374.516855670755	376.869664108924	444.844195524754	315.495012796695
AT1G64710	46.2446082130453	57.670049634138	39.1475211877949	45.0609735897232	24.914828379544	30.6048805209209	44.9967246050075	34.1258127551146
AT1G64720	1392.82108148303	1838.76249498609	1193.28155517404	1296.90644638668	3878.90385891784	5464.097788699	3718.00348589571	3168.06690324786
AT1G64740	78.1597850303056	71.9455603756783	78.6221641028591	76.5726678451712	81.335550497096	106.982960245304	88.9609645314962	109.965958625132
