	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT3G18035	1601.97994259532	-0.453674858578725	0.147652222198724	-3.07259079357524	0.00212209266532422	0.00643303832881646
AT3G18040	645.501626456922	-0.357622455824251	0.17338488015052	-2.06259309066506	0.0391513047599341	0.078003363878391
AT3G18050	719.89662522379	-0.571248396071573	0.195019691818418	-2.92918315450658	0.00339854101507369	0.00969812433943554
AT3G18060	684.094863676705	0.0352629020815907	0.149958490321576	0.235151087517431	0.814091468066594	0.867556356660726
AT3G18070	28.3337653053897	-1.37041148309504	0.431778674153443	-3.17387486953104	0.001504185225851	0.00478908456185444
AT3G18080	2123.56222722571	-0.606432833345092	0.234966924354923	-2.58092850732072	0.0098534985157443	0.0243457688445878
AT3G18090	240.704975215316	-0.273115056239518	0.216044758480058	-1.26415960359773	0.20617274686681	0.305799846023926
AT3G18100	243.89654633527	0.815873293069269	0.229467579869013	3.5555057212657	0.000377252734894617	0.00142332577581692
AT3G18110	528.471812749401	-0.164756555536274	0.143608202287301	-1.14726424335194	0.251272427255584	0.358416654339871
AT3G18130	1104.62744313618	-0.862610629955497	0.149703042394771	-5.76214495147515	8.30516222859719e-09	8.74925173221959e-08
AT3G18140	810.64920163568	-0.0401222603734712	0.169913136251861	-0.236133952080069	0.8133287288074	0.867016185923141
AT3G18160	323.85332826939	0.0607765261996787	0.163631830958503	0.371422392841719	0.710322949465853	0.789670633087633
AT3G18165	694.524864739964	0.604461549845265	0.215151209154924	2.80947317107574	0.00496226548903109	0.0133792311262406
AT3G18170	52.4238909634143	-0.499074162091986	0.303174079446446	-1.64616369250045	0.0997300621230409	0.170110035493764
AT3G18190	1898.8506849372	0.257615370180854	0.194686082978217	1.32323464646252	0.185757357543689	0.281578960230991
AT3G18210	666.901587921137	0.450964915613513	0.206518007131333	2.18365905171033	0.0289873108381953	0.0606909694122323
AT3G18215	327.131217818453	0.518289231331324	0.163884894464536	3.16251984677868	0.00156410073609568	0.00495733377494893
AT3G18220	84.9918216537736	-0.278265450600542	0.366165692573715	-0.759944080628261	0.447288011099784	0.558101248338804
AT3G18230	482.531928763228	-0.0830148153770256	0.220962366665682	-0.375696624858421	0.707142447357368	0.787167820403505
AT3G18240	327.901246852219	0.0118477852177943	0.173389318577329	0.0683305368231802	0.945522516059719	0.962519308878455
AT3G18250	16.7250994155531	-0.185689090517213	0.553701455238308	-0.335359585495931	0.737353850604594	0.810985529075658
AT3G18260	11.0138808807307	0.199031817733184	0.613925961236996	0.324195147786478	0.745790295382376	0.817383439332562
