	SRX4240080	SRX4240082	SRX4240084	SRX4240085
AT1G34640	113.996133752081	48.7528801959247	75.5872456933166	23.2447736553259
AT1G34670	16.6609733945349	23.7514031723736	19.0734171375659	18.0792683985868
AT1G34750	113.481590744741	58.7707859013276	114.260522785989	84.2185412206411
AT1G34760	248.832938061126	246.143015535531	225.237379467229	305.611966354898
AT1G34770	142.112599167189	84.8580671419473	94.9074437247605	60.1861709410197
AT1G34780	308.890273843523	380.418421339615	239.611089445216	371.059248742947
AT1G34844	94.2347582527843	89.7168872451368	83.1090652257795	62.3614862005014
AT1G35140	112.242347078972	86.2550957312514	245.835154217516	294.433799634128
AT1G35160	2290.70777502544	1996.23507861727	1509.33268636538	1908.03976307261
AT1G35180	40.3370934815055	61.2536187077002	51.5688685571226	59.4033104524994
AT1G35190	347.249761275569	346.270456776183	347.560045617867	424.862807366789
AT1G35220	193.011672812335	200.844496333181	270.42380660572	238.0693879942
AT1G35240	26.306800096634	12.5007385117756	26.8440685639816	23.2447736553259
AT1G35250	85.6092618807126	13.1402652023697	114.889717103709	19.4099928248123
AT1G35260	101.719627040318	11.250664660598	98.8991999725638	23.2447736553259
AT1G35310	25.4299067600795	40.0023632376818	19.7798399945128	10.3310105134782
AT1G35320	241.474985714317	49.6632648298962	162.098185983434	66.6275248279606
AT1G35340	416.942940846423	465.007828889376	415.423944697655	534.792841644603
AT1G35350	523.929684674868	205.812733756702	385.606361197803	336.92504766388
AT1G35420	999.72922621265	1758.85735747873	796.726059692186	1592.10375106074
AT1G35430	149.071867214259	81.2548003265411	92.5413942600418	47.7809236248365
AT1G35460	336.88072119558	632.524151115533	221.831177200596	468.311013325771
AT1G35470	297.821739418438	252.588419977281	216.704811847342	290.814358494135
AT1G35510	209.577507436517	580.034266946386	231.706697078578	570.788330869668
AT1G35515	35.9526267987331	12.5007385117756	21.1926857084065	7.74825788510862
AT1G35516	685.646390609476	491.237008146211	295.432334422602	360.589031878848
AT1G35530	13.5686386634299	12.7871951704824	24.5687625438653	10.2092545588819
AT1G35560	163.979053935685	93.7555388383167	106.66985139898	41.3240420539126
AT1G35580	1725.91837353715	2062.22953676274	1739.32267797816	2892.35427784128
AT1G35620	849.709643121278	470.027768042761	810.267016918076	436.485194194452
AT1G35660	93.8275870113279	2607.65405355638	116.559771396236	3818.59976104437
AT1G35670	459.49210835454	168.75996990897	256.431497071719	197.58057607027
AT1G35680	4569.49117678532	4692.77723732055	4420.7942387736	5341.13243546821
AT1G35710	65.767000241585	41.2524370888593	67.110171409954	14.2051394560325
AT1G35720	3489.15858615022	2753.91269414416	2308.58989650242	1890.5749239665
AT1G35780	333.628860641029	200.318063028922	352.120733553967	253.446780595953
AT1G35830	12.2765067117625	23.7514031723736	13.4220342819908	16.787892084402
AT1G36050	595.410575520483	446.276364870387	698.652205520469	689.594951774667
AT1G36060	95.5813736844368	153.759083694839	67.110171409954	294.433799634128
AT1G36070	193.719202360392	264.799318715564	229.223372544587	349.245745647246
AT1G36160	1426.74990214758	1946.512779856	1482.49290698736	1974.65363169577
AT1G36180	84.9087095558005	112.750048842977	97.0194789625411	116.111063718383
AT1G36280	178.087553655384	151.828091270154	206.199371926373	91.2783531789741
AT1G36310	540.839581349738	302.133787940781	445.61722567783	265.022908126883
AT1G36320	1508.25653887368	2082.62303606181	1251.07487965293	1997.75915804384
AT1G36370	188.53206735921	202.511963890764	373.697691324902	256.983886522769
AT1G36380	171.871093964675	142.508419034241	129.981805678227	117.515244590814
AT1G36390	398.675691887348	328.621373397915	404.377569236097	309.363118956718
AT1G36640	13.153400048317	17.5010339164858	4.94495999862819	3.87412894255431
AT1G36730	1676.62005949214	5099.05123895325	1624.06614812089	5895.13287425348
AT1G36940	24.5530134235251	11.250664660598	26.1376457070347	24.5361499695106
AT1G36980	1549.59119612915	1987.77221603206	1243.72005130417	1727.99607163843
AT1G36990	232.376734186934	371.271933799734	241.596617075834	422.28005473842
AT1G37130	6518.8250639459	8564.25595441744	7463.35748364383	8350.03924751872
AT1G37150	7.40252816094087	9.06283397185755	9.3243824860713	3.13322728059911
AT1G38065	109.52793555083	126.398939271775	165.266310826117	57.003104850284
AT1G38131	15.7840800579804	23.7514031723736	16.2477257097783	50.363676253206
AT1G41830	410.38608150749	338.770013669118	615.294308400736	357.711239029181
AT1G41880	1311.98648125448	881.595030787717	2470.61644046616	1165.96148685961
AT1G42430	236.206930988792	203.775709829435	269.053379434638	165.439549391735
AT1G42440	256.929747610459	457.527029530985	371.578422754061	526.881536187386
AT1G42470	381.448601401193	311.268388943211	408.312411315299	371.916378485214
AT1G42480	420.872411866537	354.939758310223	443.183408658265	371.998883112396
AT1G42540	175.442120084603	489.448838650497	249.588432784098	401.773170812355
AT1G42550	1281.14116470608	3272.69334238284	1768.882833795	3661.05185071382
AT1G42960	1852.87562013959	1785.10545948155	1645.25883382929	1758.85453991966
AT1G42970	20494.751061951	30778.0682898426	17222.589252365	29066.2980796708
AT1G42990	585.764748818384	1473.83707053834	603.991542689586	1367.56751672167
AT1G43020	13.9135762501775	5.99073640834623	12.2626857281853	2.6611191627289
AT1G43130	542.796975327215	820.048446372477	459.174857015475	817.441206878959
AT1G43160	0	18.7511077676633	4.23853714168131	68.4429446517928
AT1G43170	10331.3417743573	12710.4939855554	9189.52823641139	12801.0805065294
AT1G43190	580.421883833784	480.014298322373	717.860181211486	622.051931640931
AT1G43245	79.7972936264564	82.5048741777187	66.4037485530071	69.7343209659776
AT1G43560	1221.51241782037	947.555979192587	899.276296893384	995.651138236458
AT1G43580	463.876575037313	621.286704035245	441.514285591803	707.674220173254
AT1G43620	564.320841215157	285.875563106547	401.762503896579	180.179513783148
AT1G43650	31.1793736970544	29.7583436192954	31.0237739016102	14.5916141974506
AT1G43670	2505.28426253611	2608.90412740756	2336.84681078029	2492.35628637661
AT1G43690	488.429588460838	601.285522416404	500.147382718394	612.112372923581
AT1G43700	778.681282860366	1358.83027623	738.918308366441	1788.55619514591
AT1G43710	1067.17919058679	995.058785537335	1036.32233114108	927.208193584665
AT1G43770	77.7903808024545	115.116554436538	86.615697318166	81.0338652566855
AT1G43790	83.3048669726743	87.5051695824289	64.9909028391133	71.0256972801623
AT1G43850	64.8502071262731	348.921671560281	295.398846704164	520.287120447321
AT1G43860	545.611428206245	450.601054696717	538.76576752413	451.417083411562
AT1G43890	1534.81277228182	1868.54499666232	823.50841732769	1524.94568820172
AT1G43900	473.522401739412	525.031017494573	517.807954142066	480.391988876734
AT1G43910	8.76893336554466	28.7516985770838	8.47707428336261	12.9137631418477
AT1G43980	15.7840800579804	11.250664660598	19.7798399945128	5.16550525673908
AT1G44000	1821.30746002363	1423.83411649124	1070.93705113148	923.334064642111
AT1G44100	117.503707098298	47.5028063447471	156.825874242208	30.9930315404345
AT1G44110	141.179827185269	15.0008862141307	113.027657111501	3.87412894255431
AT1G44120	22.9453027526505	9.08983327148269	42.5613057066586	8.64416772751289
AT1G44125	97.6868122312625	18.4857746349976	72.3393731791191	30.5181839782086
AT1G44160	90.32001366511	40.0023632376818	61.4587885543789	33.575784168804
AT1G44170	299.916894506695	243.782647107134	275.794082032036	224.514062570213
AT1G44180	21.3981314500937	5.15799203165237	15.6434845198239	6.66051522891542
AT1G44350	245.530134235251	235.013884021381	314.358171341363	313.804444346899
AT1G44414	8.76893336554466	857.550661907803	4.23853714168131	1321.07796941102
AT1G44446	2177.76358231123	2563.44531729872	1716.43809290075	2289.20221544415
AT1G44575	12853.2062624028	21304.3844632196	12070.7950235364	18576.4753862331
AT1G44740	14.0302933848715	11.250664660598	16.2477257097783	1.29137631418477
AT1G44750	398.345692525546	260.837812890812	299.118427087969	145.931211105484
AT1G44760	454.230748335214	161.259526801905	288.220525634329	131.720384046847
AT1G44770	844.477234973328	890.847997335616	452.080932272544	836.20111397471
AT1G44780	272.742385874047	95.0678893472188	239.970174729936	86.5334354747816
AT1G44790	205.193040753745	237.514031723736	353.917851330389	240.195994438367
AT1G44800	137.672253839051	22.501329321196	240.183771361941	47.7809236248365
AT1G44810	630.486308982661	366.271638395024	506.505188430916	430.028312623528
AT1G44820	341.111507919687	506.27990972691	318.596708483045	462.312720478148
AT1G44835	178.164864718288	112.198005118741	176.276060485076	170.935521419388
AT1G44890	92.073800338219	61.2536187077002	50.8624457001757	46.4895473106517
AT1G44900	133.287787156279	126.257458968933	211.926857084065	142.051394560325
AT1G44910	872.904857889225	639.245772351479	1132.81427681438	638.846150141743
AT1G44920	1646.80568604929	1652.59763125673	1138.75364539838	1354.65375357982
AT1G44960	189.408960695765	162.509600653082	145.523108531058	148.508276131249
AT1G44970	30.6912667794063	5.00029540471022	29.6697599917691	7.74825788510862
AT1G45000	1039.11860381704	1031.31092722148	1054.6893254217	1120.91464071238
AT1G45010	84.3967315114885	180.779150728293	63.880707064879	165.888724758618
AT1G45015	36.9265718976474	8.72894204061686	49.1378163909675	12.7920496094315
AT1G45050	91.1598223840384	107.462634456286	108.038746000646	147.396640306732
AT1G45110	72.7821469340207	71.2542095171207	76.2936685502635	38.7412894255431
AT1G45130	398.209532889901	931.084128657947	419.780680181041	1133.809879562
AT1G45145	419.155014873035	816.298224818944	345.440777047026	727.044864886025
AT1G45150	174.501773974339	173.76026531368	225.348891366056	182.084060300053
AT1G45160	471.23842326298	516.559397356668	481.67520084259	484.401395368993
AT1G45163	284.113441043647	156.259231397194	188.614902804818	117.515244590814
AT1G45165	353.38801463145	312.518462794389	191.440594232606	121.389373533368
AT1G45170	218.098578169935	220.561428385699	207.744692248974	189.633565880783
AT1G45180	84.3613121575878	26.1959126762005	117.43624068389	39.7267497477962
AT1G45191	34.5733322906974	51.515655721849	41.0841494714692	29.6655931307108
AT1G45201	1395.88681977947	672.56370898494	1442.49224668426	491.128478401556
AT1G45207	268.795079984159	171.316437658964	210.007218525311	94.1365616523196
AT1G45229	51.1749389346727	27.7270757746737	49.7503116480067	30.0882760120978
AT1G45230	857.89174847001	911.778648376132	635.345972344343	774.189652290215
AT1G45231	114.873027088635	80.0047264753636	112.321234254555	95.561847249673
AT1G45233	107.857880396199	98.7558342430269	118.679039967077	83.9394604220101
AT1G45248	24.0557195369713	55.463850567712	40.3640710148842	65.0001255492414
AT1G45249	249.728614827173	454.26637903203	201.334115876186	443.812717022336
AT1G45332	147.483690718937	344.72179743454	197.476525916147	391.577561154424
AT1G45474	1637.17429174679	1673.04378519742	1308.87886851868	1453.79836608271
AT1G45545	13.3923319474454	16.5461592333409	27.3316918597655	20.7992276671618
AT1G45616	6.13825335588126	31.2518462794389	12.009188568097	19.3706447127716
AT1G45688	656.1913231169	1222.43509248851	963.940323832838	1808.96346452185
AT1G45976	390.217534766738	885.05228663371	297.404022774638	1091.21298548613
AT1G46264	56.1211735394858	127.507532820111	54.3945599849101	144.634147188694
AT1G46480	36.2363370821455	140.967462576635	56.7201144558276	165.021954110702
AT1G46554	142.933613858378	27.5016247259062	71.3487085516353	20.6620210269563
AT1G46768	46.0842649569257	33.3996657192187	49.1275384676995	47.1360297188839
AT1G47056	158.717693916358	292.517281175548	147.642377101899	347.380228515703
AT1G47128	4203.82665544211	11614.4361512907	3657.85755327097	11588.8110434941
AT1G47200	590.149215501156	401.273706227995	547.477714133835	435.193817880267
AT1G47210	155.210120570141	43.7525847912145	115.146925682342	40.0326657397279
AT1G47230	159.594587252913	47.5028063447471	139.165302818536	38.7412894255431
AT1G47240	151.702547223923	81.2548003265411	129.981805678227	81.3567077936405
AT1G47250	222.730907484834	147.508714438952	236.651657077206	154.965157702172
AT1G47260	1495.10313882537	2081.37296221063	1513.86418243717	2005.50741592895
AT1G47270	139.753484040207	233.654474086345	135.999848840136	184.750322941466
AT1G47278	301.503582174939	341.590543276781	231.163178687123	425.31451577327
AT1G47290	158.00052045122	128.236419059076	155.54708594639	171.28879645683
AT1G47310	473.522401739412	568.783602285788	316.477439912204	492.014375704397
AT1G47330	106.980987059645	118.757015861868	204.862628514596	144.634147188694
AT1G47340	164.236960985172	157.047530608389	137.835582651921	99.5116963132341
AT1G47380	275.344507678102	137.508123629531	278.330605637072	193.706447127716
AT1G47395	721.683215984326	532.531460601639	371.578422754061	216.951220783041
AT1G47400	233.253627523488	271.26602570553	98.1927771156169	99.4359761922273
AT1G47410	82.095057594024	79.7387525302006	73.44175832401	67.4234364148058
AT1G47420	2595.60427620122	3520.207964916	1880.49764519261	2968.87414631079
AT1G47480	122.765067117625	91.2553911359616	89.7157028322543	58.1119341383147
AT1G47490	576.131154861973	558.382751318139	732.741551122167	650.574591985311
AT1G47500	414.420505340464	353.917565692934	435.449979402419	436.378515201148
AT1G47510	10.7157862010064	44.9138560075542	11.510143802728	43.6703469073073
AT1G47530	1026.84209710528	753.794532260066	767.175222644316	781.282670081786
AT1G47550	700.320547421128	830.702250651545	693.774522166962	878.848844470157
AT1G47560	28.0605867697429	16.2509600653082	30.376182848716	11.6223868276629
AT1G47570	187.285446107045	203.317862704765	209.334821000684	193.423753382857
AT1G47580	331.465681217588	416.274592442126	231.706697078578	361.585367971736
AT1G47640	505.090561855373	597.535300862872	430.9179427376	573.371083498038
AT1G47655	35.0757334621787	113.756720457158	32.4954514195567	76.1912025369014
AT1G47670	142.933613858378	163.75967450426	196.385554231234	183.375436614237
AT1G47710	278.852974463939	294.615571437264	226.599838728968	356.249906955638
AT1G47720	54.3673868663769	13.7508123629531	55.100982841857	21.9533973411411
AT1G47740	511.755543090629	355.860675517011	712.961079610377	331.445208537925
AT1G47750	212.208187446181	81.2548003265411	138.458879961589	109.766986705705
AT1G47760	23.6761200869706	1.25007385117756	17.6605714236721	2.58275262836954
AT1G47820	237.485042324443	93.5470113961545	115.26324729612	88.0827384517257
AT1G47830	526.13600193268	336.269865966763	410.43167988614	260.858015465324
AT1G47840	29.9341647147153	41.9942874373671	55.322373267123	25.9312987888779
AT1G47870	151.152316474023	127.165485771129	109.687443327695	103.12237881563
AT1G47900	310.696554789487	296.189125044191	442.882193518827	235.865934180121
AT1G47960	81.9979824881145	83.9010943793518	136.577514190478	128.069337609178
AT1G47970	756.758949446505	867.551252717224	1264.49691393492	1226.80749847553
AT1G47980	16.6609733945349	8.75051695824289	7.06422856946884	15.4965157702172
AT1G48000	11.3996133752081	18.7511077676633	9.18349714030949	30.9930315404345
AT1G48030	3615.05251585146	4954.4764822009	3368.46026144165	3920.57236982612
AT1G48040	68.3976802512484	167.509896057793	101.724891400351	176.918555043314
AT1G48050	183.420757531932	129.207120383938	214.169233795805	138.973550481473
AT1G48090	329.17709840026	713.229633130648	478.972651725679	973.000493241335
AT1G48100	10.5227200386536	25.0014770235511	26.8440685639816	16.787892084402
AT1G48110	497.298448909631	498.879711441774	517.495872078803	556.695053642628
AT1G48120	68.3976802512484	112.50664660598	127.156114250439	144.634147188694
AT1G48130	13.153400048317	15.0008862141307	10.5963428542033	30.9930315404345
AT1G48140	90.1715997294249	62.4709688442025	101.155671670502	87.2944003642053
AT1G48160	295.427901770919	360.617584247536	472.502709805815	363.987105858537
AT1G48170	142.933613858378	111.256572754802	178.018559950615	131.720384046847
AT1G48175	140.538239412153	58.9869665507712	165.851253563757	72.454497616176
AT1G48200	116.626813761744	126.257458968933	125.036845679598	140.76001824614
AT1G48210	134.028862922559	151.740440491316	198.806908944179	232.775575406111
AT1G48230	426.930755505509	356.798707370059	580.159860481249	325.00369859697
AT1G48240	448.375136247398	298.555346350004	461.781908338062	334.36860179866
AT1G48260	29.7271842596014	31.8028803581964	30.9117771871287	43.7734947507514
AT1G48270	58.4254580837267	61.7172932626357	77.1256320276883	46.9776954962475
AT1G48280	80.6741869630109	97.5057603918494	63.5780571252196	87.8135893645644
AT1G48300	5477.95267345575	11948.2058695551	4244.18852453688	11200.1067729245
AT1G48310	49.9829201836046	88.7552434336065	62.1652114113258	67.151568337608
AT1G48315	50.7307375539909	40.5242517517079	67.9644192216076	30.088339581651
AT1G48320	50.859813520159	45.002658642392	62.1652114113258	29.7016552262497
AT1G48330	203.439254080636	77.5045787730085	144.110262817164	25.8275262836954
AT1G48350	6352.21533000055	7697.95477555139	5955.85110691918	6498.20561297776
AT1G48360	238.168315613491	126.753906384633	167.233153328851	135.598842680165
AT1G48370	167.732688655692	56.8294133029488	97.38074167007	43.3013999018915
AT1G48380	136.445914713424	157.792007731503	172.479003515336	157.972516215445
AT1G48390	24.7203439740612	7.44967304999463	24.1820641020202	11.5437155766295
AT1G48405	1.75378667310893	15.0008862141307	0.706422856946884	19.3706447127716
AT1G48410	1014.31813775338	1704.58185921972	1322.30543628937	2893.78884477001
AT1G48420	871.805658377625	1340.75842912234	577.769682375214	1332.1404773259
AT1G48430	486.651800739574	410.476401317496	452.466291803051	507.310454194123
AT1G48440	1104.88560405863	886.302360484887	1328.07497106014	781.282670081786
AT1G48450	2059.07344449245	4447.51243417941	1842.65214002611	4491.26699749698
AT1G48460	377.838700043253	424.529785508367	273.021636871009	276.912509650107
AT1G48480	737.467296042306	438.775921763322	777.065142641573	333.175089059671
AT1G48490	329.94591880334	421.712826735771	423.44242965225	577.543827066449
AT1G48520	1150.74395987034	1184.07710946492	765.585287571922	976.985278048303
AT1G48540	478.391343919806	485.450759158583	510.739306886173	435.271866141687
AT1G48550	132.759883633387	109.668383999825	120.84085639891	174.023544769957
AT1G48560	11.3996133752081	60.0035448565227	19.7798399945128	105.892857763151
AT1G48570	335.850147900361	556.282863774012	418.202331312555	613.403749237766
AT1G48580	20.7494988838202	16.9021451670621	41.6320246686375	9.40221760434211
AT1G48600	1541.47760565858	2524.60754538633	1519.80204120117	1670.53067643448
AT1G48605	12.2765067117625	21.2512554700184	12.009188568097	10.3310105134782
AT1G48610	471.090081400291	402.389942208966	412.018012073979	280.085848399995
AT1G48620	1346.03127161111	982.558047025559	1369.75391962001	1088.63023285776
AT1G48630	1312.70932482204	595.035153160517	1027.84525685772	510.093644102984
AT1G48635	283.470388803548	342.608672989272	305.015119038068	386.86916019681
AT1G48650	1271.49533800398	700.041356659431	627.303496968833	574.662459812223
AT1G48670	11.4624881047599	1.14758480387173	7.13356373684537	2.81341432362305
AT1G48690	14.0302933848715	5.00029540471022	11.3027657111501	2.58275262836954
AT1G48698	3.69941371933028	73.5740085667186	0.745059376008691	82.0747373113745
AT1G48700	5.12489755926631	478.095832542137	0.706627023583048	467.199424166256
AT1G48720	22.7992267504161	322.519053603809	9.1834971403095	237.613241809998
AT1G48745	48.2291335104957	256.265139491399	21.8991085653534	295.725175948312
AT1G48750	241.145667552478	190.011225378988	382.881188465211	154.965157702172
AT1G48760	441.845495199532	572.777307216978	516.429704868078	655.857748771557
AT1G48770	95.550458611855	157.227815555164	94.6712654376954	135.408493941161
AT1G48780	65.7375354468257	70.4593792400373	52.7633989386913	82.8443353034852
AT1G48790	484.92201511462	532.531460601639	427.385828452865	724.462112257656
AT1G48830	1810.29178184103	2476.64292929002	1581.1335723171	1842.84129333091
AT1G48840	249.037707581468	430.025404805079	250.073691359197	466.186849420702
AT1G48850	589.272322164601	711.292021320029	659.092525531443	822.606712135698
AT1G48860	610.930839133787	928.234996126798	820.656139472414	1118.56610767505
AT1G48870	65.5165196909188	54.6556052061339	34.358358829509	24.7018744902071
AT1G48880	93.8275870113279	66.2539141124105	117.97261711013	50.363676253206
AT1G48900	662.931362435176	938.805462234345	851.239542620996	1027.93554609108
AT1G48920	6389.04485013584	4549.01874443513	5860.48402123135	4616.67032321055
AT1G48930	20.1685467407527	13.7508123629531	23.3119542792472	16.787892084402
AT1G48950	141.179827185269	248.764696384334	197.091977088181	304.764810147606
AT1G48960	36.8295201352876	51.2530278982798	31.0826057056629	47.7809236248365
AT1G48970	153.509437452146	277.22706768292	192.701306418762	303.72437556882
AT1G49000	19.2916534041983	1.25007385117756	29.6697599917691	6.45688157092385
AT1G49010	178.886240657111	285.016838068483	262.082879927294	198.871952384455
AT1G49032	954.839781060278	563.974931846731	368.878067122159	631.697653135645
AT1G49040	402.774023320145	397.063826658851	445.53840688798	463.861428478928
AT1G49050	236.548911692842	193.30065758783	156.032897072196	275.072580458832
AT1G49130	542.453117119917	661.398766166298	458.936868083721	663.300137946074
AT1G49140	2481.9627268611	3425.86513252242	1778.35365188549	2568.67207464734
AT1G49160	107.955610689099	66.4841110385709	108.137166098391	81.4032141195422
AT1G49170	99.0889470306547	148.758788290129	96.7799314017231	173.044426100759
AT1G49180	176.179826126574	91.5923933996129	82.8820876127699	45.8715032905925
AT1G49200	45.5984535008322	108.756425052447	27.5504914209285	117.515244590814
AT1G49210	11.3996133752081	12.5007385117756	10.5963428542033	12.9137631418477
AT1G49230	31.5681601159608	37.5022155353267	70.6422856946884	33.575784168804
AT1G49240	3245.38223858808	4471.51416566212	3557.54550758451	6917.90291508781
AT1G49245	121.888173781071	83.7549480288963	109.495542826767	59.4033104524994
AT1G49300	830.824648042716	1265.72590252476	812.519875757572	1437.57131700073
AT1G49310	66.6438935781394	57.5033971541676	64.2844799821665	45.198170996467
AT1G49320	60.5056402222582	107.50635120127	91.1285485461481	78.773955165271
AT1G49340	625.480694924997	628.536908474158	716.733679637763	681.897550619833
AT1G49350	181.516920666774	105.006203498915	150.468068529686	107.184234077336
AT1G49360	128.198506887299	60.0393139332831	142.010948710234	76.2587313564842
AT1G49380	735.713509369197	850.050218800738	613.881462686842	894.923785730046
AT1G49390	18.490239368972	11.2967794242409	16.7473685668803	7.78001681596248
AT1G49400	238.514987542815	135.007975927176	186.495634233977	126.554878790107
AT1G49405	2.6306800096634	58.7534710053451	4.94495999862819	46.4895473106517
AT1G49410	1042.62617716326	556.282863774012	1037.02875399803	359.002615343366
AT1G49430	306.678255286786	179.884841237032	283.783538879945	179.375870262162
AT1G49450	50.8598135201591	281.26661651495	55.100982841857	392.57839951217
AT1G49470	46.4753468373867	76.2545049218309	64.9909028391133	98.1445998780425
AT1G49475	22.7992267504161	22.501329321196	24.0183771361941	19.3706447127716
AT1G49480	683.509248755314	452.400340604854	542.954138203374	471.812579752977
AT1G49490	81.0230376336756	30.6467997531829	66.6996691059088	24.8023001685099
AT1G49500	7040.36439492701	2175.43562817319	4637.2480082141	1316.61125618347
AT1G49510	592.35060028755	328.277536654175	494.508733931676	361.790263275701
AT1G49520	79.7972936264564	62.5036925588778	88.3028571183605	64.5688157092385
AT1G49530	42.0908801546144	57.5033971541676	51.5688685571226	52.9464288815756
AT1G49540	139.402914530117	163.841187826857	224.60520805422	157.521778553925
AT1G49560	180.721511679732	974.911036089657	121.486467156318	843.141975454342
AT1G49580	183.270707339883	156.259231397194	303.055405630213	133.011760361031
AT1G49590	411.702600426012	745.062795872709	355.178473009149	568.232563171759
AT1G49600	993.622379993107	816.730413847057	1006.89521777144	811.413700892489
AT1G49620	44.2594851571217	101.611265670031	100.428391264445	76.1257288841055
AT1G49630	264.799264008356	295.537028363723	328.581180167628	292.021772747109
AT1G49650	622.594268953671	617.536482481713	463.413394157156	387.412894255431
AT1G49660	155.210120570141	188.761151527811	137.752457104642	174.335802414944
AT1G49670	588.395428828047	267.515804151997	440.807862734856	273.771778607171
AT1G49710	163.102160599131	1661.34814821497	217.57823993964	2070.07623163819
AT1G49720	581.586287571118	484.76771989602	730.51896855958	684.538323698154
AT1G49730	648.618013808678	353.243331497984	514.528604775226	299.333370989696
AT1G49740	241.145667552478	323.769127454987	347.560045617867	256.983886522769
AT1G49750	453.353854998659	545.032199113414	726.909119798344	568.205578241299
AT1G49760	1621.37577928921	1388.83204865826	1956.79131374287	1607.76351116004
AT1G49780	278.85208102432	367.521712246201	223.229622795215	215.659844468857
AT1G49790	10.170604402265	8.80107567155006	12.6052475329559	5.76075573518679
AT1G49820	359.526267987331	423.775035549191	269.85353135371	489.431623076028
AT1G49840	186.778280686101	880.051991228999	159.651565669996	715.422478058363
AT1G49850	154.333227233586	105.006203498915	188.614902804818	160.130662958911
AT1G49860	28.0605867697429	12.5007385117756	24.0183771361941	16.787892084402
AT1G49870	58.7518535491492	11.250664660598	109.495542826767	7.74825788510862
AT1G49880	36.7046680090019	23.9587061619103	46.8212121105905	48.3096254185196
AT1G49890	265.698680976003	295.017428877903	216.871817082693	313.804444346899
AT1G49910	17.5378667310893	15.0008862141307	28.9633371348223	12.9137631418477
AT1G49940	17.7845049714919	26.4461568943587	33.0598204837439	7.87184575148982
AT1G49950	844.722397791188	1119.16085952868	668.618790627563	975.681247647371
AT1G49960	24.5530134235251	23.7514031723736	33.2018742765036	12.9137631418477
AT1G49970	2506.16115587266	3517.70781721364	2768.47117637484	4239.5884394686
AT1G49975	481.414441768402	241.264253277268	599.046582690958	253.109757580215
AT1G49980	304.574996987269	189.58519141137	235.497340174572	181.270159262659
AT1G49990	25.4299067600795	8.75051695824289	32.4954514195567	12.9137631418477
AT1G50000	146.469769118039	86.010619720773	89.4622693975694	62.5813366734876
AT1G50010	4149.45926857574	3120.18433253918	4270.32617024391	3898.66509252382
AT1G50020	884.785376583456	765.045196920664	761.523839788741	803.236067422927
AT1G50030	557.704162048641	1133.81698301804	504.385919860075	1443.75871925857
AT1G50040	135.041573829388	222.513145509605	65.6973256960602	502.345386217876
AT1G50055	178.009347320557	57.5033971541676	120.09188568097	30.9930315404345
AT1G50110	57.7446234736319	41.0215541263966	57.9124348809832	39.3359216049698
AT1G50120	247.732959963706	256.188396964308	287.002567794129	269.953279439812
AT1G50140	431.294795328303	589.042176968323	411.697748006405	696.341734370828
AT1G50170	437.086494771926	385.744262284063	336.379956354585	360.943272178327
AT1G50180	9.64582670209913	27.5016247259062	10.5963428542033	24.5361499695106
AT1G50200	2942.18455193464	4075.4068006482	2467.37410771738	4370.06765181382
AT1G50240	106.646596687815	61.5546822073665	114.31559453031	55.8130984121197
AT1G50250	2998.97521101627	6541.63646321215	2307.17705078852	5635.56623510234
AT1G50260	282.688020952372	398.694189733232	186.016520546316	283.664821557209
AT1G50270	71.0283602609118	68.7540618147656	88.3028571183605	81.3567077936405
AT1G50280	91.9047670030845	161.493554440713	78.5875899636199	149.524643324904
AT1G50290	132.410893819724	115.006794308335	89.7157028322543	111.05836301989
AT1G50300	253.748281365779	421.864615840847	324.363187112663	509.832887009125
AT1G50320	1935.30359377571	2281.38477839904	2683.70043354121	2560.7992310284
AT1G50360	327.95810787137	188.761151527811	261.376457070347	210.494339212118
AT1G50370	747.113122744405	631.287294844666	529.817142710163	694.760457031406
AT1G50380	536.831848037633	571.980083036238	347.672168464356	537.385851430983
AT1G50390	6.13825335588126	26.2515508747287	2.82569142778754	24.5361499695106
AT1G50400	9.64582670209913	33.751993981794	10.5963428542033	58.1119341383147
AT1G50410	398.718886763379	353.029330750981	244.462402974711	304.716069654716
AT1G50420	90.32001366511	77.5045787730085	91.1285485461481	125.263502475923
AT1G50430	1062.77080061326	877.532090015048	961.419866454004	897.567149150093
AT1G50440	455.301615236759	229.748259772341	384.533669604864	158.158197086045
AT1G50450	778.681282860366	1081.31388126859	733.266925510866	1083.46472760102
AT1G50460	489.824580115731	470.24735112842	357.231707942343	558.285138982102
AT1G50480	1474.93459208461	2347.63869251145	1606.40557669721	3276.22170908676
AT1G50490	160.471480589467	70.0041356659431	198.504822802074	95.561847249673
AT1G50500	294.08093662991	618.64926979248	440.26777907105	704.045453485808
AT1G50510	139.42604051216	120.007089713045	194.266285660393	157.547910330542
AT1G50520	40.3370934815055	73.7543572194758	62.1652114113258	98.1445998780425
AT1G50560	96.4582670209913	55.0032494518125	112.321234254555	78.773955165271
AT1G50570	323.735744377609	366.983369927549	301.862108275899	293.383799014497
AT1G50575	197.301000724755	186.261003825456	164.596525668624	156.256534016357
AT1G50590	18.8112453633444	44.6735803035788	17.5943916540485	44.5899739832133
AT1G50600	651.743198708902	1058.64270939883	508.884385288843	1092.40386690653
AT1G50620	179.763133993666	235.013884021381	186.495634233977	233.739112867443
