	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G01010	23.9336363532443	0.861303279684464	0.442255968422271	1.94752211656324	0.0514721708772562	0.107848867208039
AT1G01020	43.6888611696022	-0.316174128425638	0.331662161974568	-0.953301777155639	0.340437191331146	0.474599966088133
AT1G01030	26.5371592239568	-0.204713001433501	0.404518762276771	-0.506065529028384	0.61281064847457	0.724155231844406
AT1G01040	218.642706725432	0.0254574365228001	0.199329354741599	0.127715441389964	0.898374169706734	0.935982837413297
AT1G01050	261.811467577294	0.260095922687974	0.175436484508	1.48256460688548	0.138190126469503	0.237575348738478
AT1G01060	1174.31373141744	-1.19584263735412	0.161582508042161	-7.40081740185698	1.3534874103666e-13	2.32455658167906e-12
AT1G01070	24.4749581255633	0.167872947133378	0.435019425169695	0.385897588522381	0.699572516643231	0.794576191742929
AT1G01080	260.091300760357	-0.621773196687387	0.180986580918309	-3.43546573194856	0.00059153626975131	0.00228505386090951
AT1G01090	646.83009680902	-0.15961932160633	0.156490301784842	-1.0199949759557	0.307730843474439	0.440799440829402
AT1G01100	797.699186148256	0.576970957124893	0.171352192507155	3.36716413535708	0.000759454724165444	0.00286161598523264
AT1G01110	11.1090230023787	-1.1294782701615	0.68054665135126	-1.65966325441299	0.0969822155014332	0.18025961645019
AT1G01120	715.216891146513	-0.781613173673879	0.161584492028878	-4.83717938435695	1.31694568102267e-06	8.91938539236208e-06
AT1G01140	294.097655996015	-0.42606127224137	0.181477236841581	-2.34773947221434	0.0188877273149436	0.046684449448205
AT1G01160	69.1396075827581	-0.127471469539901	0.260292905863602	-0.489723179803826	0.624329796937594	0.73374486561786
AT1G01170	167.801808836086	-0.765247369512625	0.208439790442804	-3.6713113551254	0.000241309156033071	0.00103661833308502
AT1G01180	54.0870256682898	-2.02256020731399	0.324196305750956	-6.23868986609518	4.41250824412979e-10	5.02347092408622e-09
AT1G01190	15.7347165139811	-1.47297308715509	0.524901926855455	-2.80618723573616	0.00501315532104518	0.0149743600498752
AT1G01210	77.7078456693085	1.07106254477996	0.266750138813273	4.01522769414457	5.93884319041939e-05	0.000293152874422674
AT1G01220	139.651210560261	-0.296789774080612	0.198021586280255	-1.4987748540736	0.133932050151855	0.232083434492423
AT1G01225	12.4950890459228	-0.40306711554878	0.583769713566136	-0.690455681721685	0.489907670886551	0.620038105781415
AT1G01230	134.139647324376	0.116111848721873	0.203238640144719	0.571307939470536	0.567790920794832	0.687032665429264
AT1G01240	94.9485547465874	-2.49790128961453	0.261583681676006	-9.54914799581575	1.30767262106943e-21	4.58898721868077e-20
AT1G01250	40.4202337001568	0.0802526356836849	0.356000033303072	0.225428730832066	0.821645762819805	0.883746896056185
AT1G01260	121.714112620177	-0.338697127382211	0.221380119571766	-1.52993470252605	0.126032892530395	0.221851259785637
AT1G01290	36.9843503673892	-0.514933815160089	0.346766111652232	-1.48496002884074	0.137554412770788	0.236632336148541
AT1G01300	242.763210761511	0.681707224363656	0.191452598234479	3.56071022618739	0.000369853064252308	0.0015073992225992
AT1G01320	2656.29630551072	-0.24146576533437	0.125046229904502	-1.93101195868742	0.0534815735522204	0.111387222449681
AT1G01340	15.4002075705098	-0.409922788345437	0.499423663261061	-0.820791681492995	0.411764937659761	0.548118194820049
AT1G01350	86.9497463224705	0.528466182970736	0.248385997538724	2.12760054192808	0.0333702172664881	0.0753763898972299
AT1G01360	44.3169153015383	-1.85321560116598	0.328748937473185	-5.63717594164738	1.72861479354251e-08	1.57259194743894e-07
AT1G01370	15.1871149951939	0.332956337608343	0.508370222549734	0.654948545055212	0.512500883408174	0.640108977442365
AT1G01380	9.8564753472422	0.986898085651398	0.631945513608872	1.56168224063415	0.118362864543353	0.211353248057916
AT1G01390	39.7616918987169	0.453982019016877	0.343611903855259	1.32120573799477	0.186432773602314	0.3011946660381
AT1G01420	101.551040633839	0.916996709058837	0.235329573667519	3.89664883494158	9.75328788481878e-05	0.000460346532999489
AT1G01430	372.381506967386	-1.40205867632252	0.169650561205446	-8.26439161981096	1.40408961180986e-16	3.20343233150185e-15
AT1G01440	104.164706302205	-0.450590681434965	0.223571467673718	-2.01542122580937	0.0438605322684912	0.0947102587172951
AT1G01448	20.2426562793214	-0.656897716905043	0.43704570212184	-1.50304124652371	0.132828408040935	0.230593584746707
AT1G01470	1213.95504343729	3.56592312360011	0.219942174855685	16.2130029219721	4.08129738857483e-59	1.28636447321377e-56
AT1G01490	241.038018881224	-0.807758384700007	0.187612365227543	-4.30546453438892	1.66635686874365e-05	9.20824477468082e-05
AT1G01500	108.036021205167	0.852084916136051	0.237378579895616	3.58956109902901	0.000331235190076593	0.00136901965398339
AT1G01510	233.943566779528	0.464788316970783	0.174259731632905	2.66721584278521	0.00764825348983417	0.0214878300424195
AT1G01520	48.2861985967551	1.0937164424883	0.380040193563568	2.87789676200488	0.00400336129345535	0.0123236044880828
AT1G01540	433.863672034761	0.136753991788708	0.151206906670462	0.904416304783928	0.365774695698007	0.501852907761393
AT1G01550	632.137948429002	-0.269217046350423	0.137625369347858	-1.95615857473165	0.0504464767543486	0.106170277526773
AT1G01580	16.8728837855477	0.120995864519871	0.470882921885361	0.256955304378884	0.797213276732931	0.867056679020672
AT1G01600	134.707665642181	-0.129959944943934	0.235710655220187	-0.55135371297718	0.581391224332243	0.698227394731497
AT1G01610	611.192393476899	0.338034989886233	0.146284012147009	2.31081295163359	0.0208431888121952	0.0508239360434903
AT1G01620	1870.33330263014	-1.31318644239416	0.126958354084982	-10.3434425553056	4.48143492638619e-25	2.05590357000251e-23
AT1G01630	209.716197908102	-0.502130097085241	0.179855902324334	-2.79184664276267	0.00524081884369228	0.0155682928582438
