	SRX4520740	SRX4520741	SRX4520742	SRX4520743	SRX4520744	SRX4520745	SRX4520746	SRX4520747	SRX4520748
AT1G21710	126.160647702717	97.037945022703	116.355201562702	106.251723479582	91.5890511430652	117.874762785633	76.5234507439183	78.9180090497145	125.36566653513
AT1G21720	500.124906186095	488.975230185389	483.053044168968	537.083003133517	505.743316653614	594.821953067007	618.215348707545	680.562542181624	532.19844429428
AT1G21730	246.687137259668	280.888455483852	265.996221886447	316.897745817441	389.361405934221	294.020584995108	207.691176219083	204.343073136553	248.630245931695
AT1G21740	125.691168796988	72.0852218008528	78.8777754702141	85.5425493619523	19.8816246331916	48.9958238966638	6.32803973522256	16.7545633899571	136.317650099475
AT1G21750	1899.42740707937	1967.63426337393	2143.46072384934	1905.55919079685	1264.03411143787	1299.82366971724	1588.71451696148	1768.94280340229	1474.99009179436
AT1G21760	269.384361944807	291.998986121672	274.385240576786	267.287948638816	314.317462050314	356.636310670494	440.644372765285	456.312717949847	394.066815729755
AT1G21770	1247.2546808323	1346.82152506261	1269.95772840904	589.504486025922	681.902925557157	677.021942585058	797.096667269541	756.771669004182	517.510087053842
AT1G21780	417.104050043844	434.742223945857	404.840787354301	448.147249647256	612.700066848282	548.285675887769	668.413926642508	680.483452078349	499.820768440554
AT1G21790	202.826817590277	260.321337968776	222.520962598113	172.814765117235	226.118457991561	235.794989066165	409.667918292623	424.430795259359	279.176845195375
AT1G21810	47.9530778282893	20.5691250641616	40.2552633626261	56.2220445725712	46.7967871419301	44.7460624371318	6.55234163341107	9.18990958470219	40.0993931906468
AT1G21830	129.745243546746	110.60245027066	110.658537556748	227.77036322603	279.024131915723	169.904532595393	107.79206806975	148.744556899289	183.209474473616
AT1G21840	48.9283633394801	53.2874513273624	52.9917621001345	46.1471136677062	31.7226074934666	51.4988213167665	34.0378362222882	30.9434017075403	31.1250862654424
AT1G21880	350.338751929151	290.788712552413	368.31581507671	434.260523152081	297.386207309235	282.950866171439	228.1314516857	255.121915471433	278.448013341046
AT1G21900	354.072054139935	381.693221982874	293.166513794784	301.262356775432	188.231330238952	198.145396191296	526.344261649466	518.618541465125	328.094297589664
AT1G21910	31.7437468613209	17.8795070401527	33.9128702206726	83.5605841943719	147.637729733171	110.887796376641	43.9970104645766	34.438144710411	26.6287544515801
AT1G21920	487.564969383181	396.319161666521	348.204939606682	498.072251118413	583.93811463688	563.69698314568	509.681438263534	541.210136583634	355.437545292074
AT1G21930	163.371746857779	163.857263919602	152.549941206815	283.753166181223	182.968642438086	220.297415586706	131.982926208269	165.641900084119	181.821241549244
AT1G21980	430.451466508428	473.033663540836	447.321451871014	362.335496737756	461.90926673768	341.664826394813	780.982960237757	728.985871914842	581.569493109205
AT1G22020	318.667690029317	279.550670465954	312.818880932221	285.611817192294	472.314871814133	398.789724783384	408.001520438236	449.938046740483	305.887164646487
AT1G22030	101.508103194079	66.5166036966051	65.7406016555763	81.605200210629	65.6750864623731	67.3086805837931	29.4054694827211	24.4896427363888	135.561486803181
AT1G22040	203.807037693983	199.926907474848	196.816807469669	136.20712290293	172.428836123852	199.043940705504	331.138222327186	323.074037543951	282.371064586124
AT1G22050	94.4329963396274	126.421756155034	114.971654480468	79.220307906966	141.294771562708	107.001469467965	112.215497635667	115.878191993964	74.1647601592063
AT1G22060	893.527684307712	1060.17757588977	936.507917085329	765.758642006189	1025.04892633966	700.766417483955	554.437161419446	486.378255013062	656.812491317484
AT1G22065	37.1101071126261	14.3412438769998	10.7057480332396	1.10454178892724	3.80229853779137	1.40693207417426	2.06202180983001	0	5.8011796412668
AT1G22070	592.933896888222	615.257268280026	595.668170412692	603.823988987261	702.831780173168	571.907904661335	461.476781659362	444.494282963419	322.979828815035
AT1G22140	331.188404421087	317.626893012223	341.625571856506	183.576493561158	194.970627744571	224.093160675134	279.832330980475	313.099683693339	164.962349698713
AT1G22160	208.169362415982	190.123286504451	173.671717057256	255.369342021623	677.320647402206	427.07649106604	868.794399108701	893.670218168312	444.994155606666
AT1G22170	90.442624623439	100.050460427156	83.285701552766	91.455403315404	48.2448462001912	54.6227521692505	16.7259038319201	22.3338743662749	82.1595650156044
AT1G22180	150.775114824745	145.629249829333	113.748615732259	134.069904275214	96.2297148874626	106.693849741242	86.3501530884216	124.621473562366	98.02690365058
AT1G22190	676.504895560253	483.425352960009	432.375396527789	688.278239540985	656.92620237708	479.72835558743	629.601268003789	857.685787423329	559.458911459879
AT1G22200	397.392965652209	382.448426992865	420.87012474756	369.337409425272	283.575565481113	340.691770640572	359.040418657087	391.706371454723	358.058783557324
AT1G22220	44.8396814036439	14.7774607316689	14.7902578260147	7.90145610480165	9.14086814717474	1.40377892574734	6.28370693456097	12.2175127092619	35.4933868336201
AT1G22230	23.6599366841932	13.9967883403788	31.3137830899897	11.2895205565758	7.83674137264539	11.2297821094424	10.4739335880871	9.99698357717894	23.665459499708
AT1G22250	81.6980313167814	99.3954447617393	92.5850073874271	36.6509381732505	38.283211483249	50.7383907108887	67.3221488948393	56.1389160405049	56.3678753584719
AT1G22260	19.6652275656409	14.8035808408927	11.0345351580993	20.9019298037657	10.8486684901014	9.42988928483519	5.80092791858078	6.86971421831544	7.7949799663073
AT1G22270	294.710922000471	248.31264256753	262.826370971499	130.367154561107	72.1969972776742	190.459821057545	125.896319383585	142.671618686573	148.971781070482
AT1G22275	29.4718703150846	19.1648750773421	17.3071774705618	20.7725654295596	12.6985059300652	20.0347462134583	10.6257153713319	7.49876304235036	15.2420602167266
AT1G22280	567.261893200056	572.441156585168	623.524273235933	403.52049664048	352.98898191275	257.784111173422	265.391661155556	292.367364896824	266.525316885458
AT1G22300	2531.87243412683	2984.15913227108	2868.53950296904	2179.19641229182	1434.5131943093	2153.12573891954	2076.70139480099	1896.89848572219	2229.23837297816
AT1G22310	129.691327581661	92.8177731852966	127.465365797158	247.61822550671	180.802067123159	173.768775006104	146.819891131991	181.118759337499	158.376327514613
AT1G22330	106.799923357149	150.482235709065	132.742828793744	261.261932521062	216.070584587857	173.978570930473	8.38948837526913	8.89503370876063	47.4070103501367
AT1G22340	22.9228376352355	27.0938024674165	18.1812505903702	31.7154466399333	19.6848204848798	19.6349759358	26.2437219017765	21.1429198985403	29.6685353666497
AT1G22360	337.380955185135	403.900575725467	346.32243874025	279.129320875118	209.181419772225	266.350750766888	149.240540777463	153.710177720649	94.0953098311504
AT1G22370	270.767981720229	408.283376074158	348.558271390356	228.964469295682	638.855589541538	488.994389104877	1047.50553025484	981.26837056266	489.511206201373
AT1G22380	10.5279579306004	17.0243166505731	31.1563203152907	31.7237732292096	61.7023013127237	43.4744132790023	61.9462029127994	48.9695525409984	61.3292027621046
AT1G22400	74.0966737340593	54.0244281289575	47.4687369750896	133.955024740584	176.41163650113	91.1083758670673	155.596563103776	158.206432128577	96.1166633023278
AT1G22403	58.4864675979165	30.2709550201474	47.7205368472287	39.9534300387611	60.7221954688726	40.4829303694681	63.5875377429497	66.4088536887696	54.108487564628
AT1G22410	1016.79589404782	1315.71847098366	1277.26259965134	867.755404526638	1052.67651403652	1058.11031005107	800.343521096229	666.438650535885	642.395457077809
AT1G22430	376.536687923322	417.761315359857	471.776807159507	1061.39865340794	1284.07397944029	1157.16987793513	639.365744994491	683.005507442389	433.688033043899
AT1G22450	854.749775076565	939.678213344	971.054710299632	870.790069518404	577.891470339444	855.06223768308	552.695312301545	603.973096371	643.400225781307
AT1G22490	54.0216933189357	35.1229515379093	35.6531346088738	18.3423541572895	37.2526285398003	41.6140608934571	27.2273780193774	38.7773740382838	77.0892370958546
AT1G22500	77.7725287273271	96.3594380283703	106.047076261726	82.4530408310958	248.333616430492	277.902176732358	375.089079991739	309.987845444734	89.7696226734604
AT1G22510	115.966893457019	126.57798354341	119.306483151535	46.8516384263854	46.2188107335842	43.6686388308095	74.8068764497005	90.4987860030761	52.6871510161117
AT1G22520	259.818187544147	275.524805600225	278.293101297502	239.268606464401	124.170698911776	132.319522865022	124.435466064924	125.592519997158	115.549729479313
AT1G22530	639.529782827951	753.71001834092	520.113968675066	536.384106859909	671.49286583203	384.487354893042	292.305277449745	257.109671403971	162.813725637197
AT1G22540	229.894056577015	302.034244862873	275.705646244141	247.779444032841	334.980498831252	347.499030002032	305.137651049874	280.947285420301	232.119987972984
AT1G22550	76.6199150415143	133.601615431358	121.772135452486	95.3136107816485	85.5159093029884	119.156526686727	86.1818669850007	96.9048831982735	72.3055943994074
AT1G22570	115.093742532689	141.416707795177	128.030097658007	170.862562225016	464.329300880008	377.984386749764	297.898807787327	376.627302326715	84.242110767841
AT1G22590	98.4981449712538	141.495433504574	145.224805556661	220.32626895125	242.014420583416	271.609033697087	98.3735172033963	106.269546730735	49.7516569806563
AT1G22610	418.525865629435	489.653989845263	457.359169285949	508.390648827692	509.858327003807	366.828371568007	307.841249966099	265.753807228998	482.331250248593
AT1G22620	697.210252906545	738.520075556797	726.445037147014	811.63853774386	820.471262451544	840.804385940448	655.950780623518	603.900013149315	634.097484859843
AT1G22630	458.623205851144	730.390117287114	650.961549930154	1142.71879703754	1369.19458172151	1226.13168884598	696.235685481031	855.710864101597	358.678060985845
AT1G22640	216.216285175793	210.31786936147	198.537523771859	216.043027931374	341.070628361324	280.91789781627	288.35422770342	267.022053793026	201.309730755092
AT1G22650	139.871077985978	146.548188826761	165.223509306679	129.916174626803	81.3681025353686	80.1926615105097	89.7997892690895	94.7457241437364	88.2739167011151
AT1G22660	129.831410238302	144.567421593247	118.679583592699	146.622380543159	137.746672574998	189.979890666052	272.082858950084	238.476545563584	237.429061790837
AT1G22690	28.4638435786889	43.8848393295787	55.6359047631185	67.2637350866781	45.4134758178843	47.6275077227504	10.2909116441526	0	8.20970200043416
AT1G22700	742.877909380432	937.249228058956	901.627380763882	1185.67608111516	1263.29806473321	1462.47994577556	945.226911301392	986.791231876118	700.527229348409
AT1G22710	1685.34082457573	1370.41338191678	1590.31682360737	890.13230032121	2891.6318995031	2871.90721719454	3101.71504068815	2494.72842730305	1575.71766860781
AT1G22730	419.510596068863	474.544740709466	376.671145692505	377.850645572433	433.394581645257	399.20108992093	399.138994233577	410.56561511616	396.255963497281
AT1G22740	167.879379120215	208.678344251717	186.104564240185	163.759977670006	174.702426792305	104.049622893241	95.9344986313593	107.361115296578	54.9027233297917
AT1G22750	332.163699199261	391.22597408569	368.011093847377	325.756683110196	529.967383970239	521.2854379269	449.63751221133	429.459383930878	188.160463332875
AT1G22770	1635.86468541395	1955.85702861743	1766.92369921884	1019.27420330879	1731.53066234522	1578.74775918472	2129.3824564802	1946.5329134076	1665.74526275001
AT1G22780	1596.85257474618	1394.91388040008	1549.39179499592	1078.98852276613	356.009506701538	946.201866453287	348.413827970988	393.501581880657	1142.24358796102
AT1G22790	299.163866306929	294.060783122054	269.683286029384	331.995854149378	181.011538771305	243.544595939993	204.06682685428	270.619482288027	352.284602558885
AT1G22800	91.4636539429607	44.0100723802029	10.3627973659486	14.6623070315577	0	0	13.5917212709942	0	11.8178393768092
AT1G22830	58.7431727311466	59.8513107030609	61.4924555195672	62.7275210546158	81.005087911186	52.0533940833177	141.230893665612	157.342364591622	111.621568591191
AT1G22840	1040.82855723121	1061.21373558171	1077.98858482779	592.691993706007	303.557466166369	602.518643790178	556.843680315721	561.586581029195	766.438331572498
AT1G22850	735.479442012121	1017.31955950661	955.515535954397	1946.50417113604	4325.18515717477	4011.66048615667	6409.62455246031	5645.67355888313	2526.0116111032
AT1G22860	234.890951333179	265.399446787041	228.974736930537	156.229729438292	231.892445134855	236.591435736065	317.418347286121	302.669862355073	270.602478854505
AT1G22870	218.262767851977	211.611507605194	208.23650413611	209.866604209825	280.003385287009	196.857685136936	270.864260589029	249.476969123278	234.849623039647
AT1G22880	85.3783119243436	94.883989124474	78.0732629973884	101.276115010325	75.345166268314	85.9376479442326	100.393481742297	139.629073170757	133.078918230483
AT1G22882	304.900368665707	352.816858931168	248.3825752179	397.370571626484	234.020290256535	214.282743192983	257.040618490401	249.968078122275	220.557597761231
AT1G22885	192.66748637886	213.496470750079	209.525447030372	35.3979337083482	27.9147476112054	47.9573471254383	21.6894728027751	34.0462614868482	46.4837410920847
AT1G22890	256.756070316326	206.799836892901	206.39265639548	162.980071406936	191.641087293274	143.972304723359	21.6215228555166	17.5270029097826	241.147462365446
AT1G22900	20.8119893524706	9.43971905595747	15.8461045424881	3.35821763087994	6.4521292906561	7.03391670530448	8.33070812452694	4.42237666050515	11.7440591485422
AT1G22910	314.169899351744	424.477202671736	351.62511995035	508.658017465091	387.132703143875	371.196225173553	430.870174257424	325.761771550834	498.361205105904
AT1G22920	313.450564385957	264.410735687999	302.151553115705	203.552000648097	180.695485829956	259.496962444297	186.821807450691	167.862816830113	172.811768535782
AT1G22930	2187.69180120204	1995.61468926902	2028.32543475713	1180.2181837969	2241.20278458712	1787.82007046826	4286.18218450585	3700.71380719658	2603.42535491804
AT1G22940	302.674307579756	308.612418259177	338.225279261466	194.94281983667	216.72310763053	236.983597003726	200.585263118005	185.897127691796	140.507115810592
AT1G22950	180.575649393296	164.350028955412	208.099854742558	156.14455607815	131.031107586949	115.037498766442	250.70787524113	217.978617426746	207.483225305398
AT1G22960	78.0512278318745	80.7254300190785	96.1542638617461	76.1416879914278	52.9357306822527	57.5007920847611	91.567263830543	88.2999610851288	101.337822055096
AT1G22970	183.535222843709	164.968998140679	185.054328199012	129.032567825428	82.5249582479012	144.890747527374	150.531976267813	174.665046666618	153.386479695945
AT1G22985	54.7183344650613	62.640636120821	49.7072333622391	25.5971497199594	24.316809694241	39.4452868079362	71.5666859169899	60.611608689686	47.7081127931849
AT1G22990	35.3353511417516	27.788223950312	11.5581931384316	1.09632540589275	6.28569133377824	7.33698899825694	142.354535176193	135.932698956811	107.985910777633
AT1G23000	107.248955574594	53.4101300356797	67.5301693481068	132.991951257501	15.0054105839942	80.1002301450234	10.3486938342424	8.53355455772187	118.096815555286
AT1G23010	39.44192311613	36.2102129569956	37.0446799296718	29.553526419823	25.059848920079	23.8200959071944	28.4105689230396	24.5279760252495	48.6090090329722
AT1G23020	263.383159646231	237.403747674551	182.562589766279	465.799656586107	780.681182749157	563.82984419524	569.246061480821	367.149477288484	284.413130405939
AT1G23030	186.590205735487	228.659644067812	164.429331983434	333.215123073227	213.824527843879	240.970187199861	162.101209387525	109.291128470872	126.043275147217
AT1G23040	160.668518126569	96.6355076193679	109.489575376556	89.4982751091334	167.190847543323	114.602583607413	496.756082522898	359.436703282953	282.752277466609
AT1G23050	37.6338708256661	20.6626080420933	25.8017560780299	18.8885385907332	43.4128347831038	76.1011496352613	40.4046179784123	44.0406761452052	34.0276221923078
AT1G23052	70.8027061296429	60.3983927384265	65.8389637853177	152.219399231203	237.493743225215	194.480715734557	163.69050360485	165.152535544519	164.304804300001
AT1G23060	36.7301009002922	35.3569293752611	28.5945002928647	60.1092137058296	70.9202716973457	40.852167678568	6.11079492469438	11.8771341535205	80.9203086544206
AT1G23080	1230.40387400492	1711.20375328405	1375.22420864549	1652.94929391081	2329.98973340102	1740.50504968538	1124.61196311414	1056.88695545029	1257.2364229461
AT1G23090	124.557381669792	120.98544807508	167.54899278425	124.620961314047	124.423005448989	78.9780286659461	175.27287432841	154.379371383528	233.938807094274
AT1G23100	75.2342239632242	83.9671924910337	75.3424827811463	27.8377471321402	7.26036188249243	47.7918983743486	44.4205760266959	39.8883523552404	37.6520779041198
AT1G23120	18.4963617904483	18.2770006227243	7.11713487975833	20.0007834618818	2.55390470967031	2.81852583054191	11.3966263131705	13.2126515065546	15.5562814373023
AT1G23130	6694.40297556302	5018.87036667309	5749.03272657314	4183.48293395955	10816.6611214754	8756.53229439026	13385.3860309276	12868.9877732545	4527.22984016005
AT1G23140	66.8721848665271	89.6785426343312	61.3017024683649	15.5709715478933	26.8521067984065	23.9524957588746	40.4330931699505	39.6589011158992	7.78468595716324
AT1G23150	13.2522231462656	12.5933575855355	13.2126905216124	14.5463368444325	16.7658080479881	12.6623801503736	37.4777259249889	29.8442303465843	26.4144243039007
AT1G23170	179.320896829417	152.532385670407	194.683036098077	159.14418481911	79.1433734170536	102.284592723467	57.8757919964743	32.3334124510471	97.2233118086424
AT1G23180	423.341232320299	422.394326717774	515.418300123653	450.963068301922	463.467328833925	614.569415849004	818.451076098618	729.851029533422	552.72358466034
AT1G23190	1065.82551961022	1428.71349254236	1478.70222690655	663.702613408976	776.661941625201	940.237145929901	1109.98665661923	885.153778017724	853.007112017639
AT1G23200	27.1674314715642	28.5544874471678	36.2471651154642	15.8934943592771	65.8283593966366	37.8446820906599	69.3892079054907	85.7895346302508	18.8275250661265
AT1G23205	91.7682967600764	71.3682854402382	64.9405376445024	336.568100841925	200.647816314437	286.823252489308	44.8457816386585	81.9144395681083	353.015798366592
AT1G23220	140.130550399712	143.865292900755	157.491606340045	207.471152212891	155.356389897057	154.881942205637	171.404224560353	194.200769236325	158.044694912184
AT1G23230	501.074056695001	606.974137490902	615.865220893184	327.622903124473	453.991689677486	410.003946525029	657.707008311349	607.100324976688	603.458691150536
AT1G23260	300.307857441135	340.023796585085	343.531863150435	436.465674277874	352.035527907987	313.772745241143	248.848111754626	309.431826548068	271.037232847789
AT1G23280	273.791195469773	249.985837919355	293.590864881044	376.652490540308	219.081921033361	286.442282530963	286.769637049609	290.846730337275	395.022935271288
AT1G23290	2562.69812981577	2295.4136604792	2636.67905646066	711.788620693739	214.33072997538	775.200678466902	351.068033352787	422.650492380821	808.459697754318
AT1G23310	11535.8660983141	13762.4688445118	13435.3482634026	23115.0518060002	60794.4292957064	50871.2066932879	34886.5991676793	31334.9341872824	19027.1894719333
AT1G23330	143.166129161387	155.82984655437	132.845566701895	177.436152231174	213.00016021332	214.630018710998	402.490880882605	431.729519674837	206.932572991024
AT1G23340	46.5590038707466	30.0541699741216	31.9355299696118	37.1147007816364	36.276219198636	56.3475737075175	16.7015541602829	11.4014364899477	91.4920305327023
AT1G23360	201.84620337656	225.478272347198	203.441383488295	147.288937091227	109.430420749631	193.853607816431	106.197197058346	95.6235946964731	86.6411775111681
AT1G23380	78.8312264130396	45.3750371116558	41.3410234763563	39.4200521735435	5.17550506690561	22.6286662386726	0	0	102.794478052471
AT1G23390	777.25787359277	1633.21701352866	1624.36755767309	2053.8930883084	4165.60756909192	3641.93115468071	210.207412589125	202.726551737058	248.62433473509
AT1G23400	643.667888142125	817.986889816656	833.853654739409	1036.72173374548	1892.242092726	2180.29978726055	1843.19259010308	1850.78705931547	1028.79901676523
AT1G23410	49.485420183076	27.3280603292418	59.4321365685525	47.2902721743412	0	0	0	0	13.467595863184
AT1G23440	453.157654801999	473.849398711978	474.370559647576	216.909484732526	311.035275040515	335.129160993699	436.550144098755	415.362913971648	276.027974580929
AT1G23450	11.1166526359761	15.438252124709	11.2219210955785	2.27013161193526	3.94878415686019	8.41029454412026	7.35865544479131	11.1405184278932	22.7879546787256
AT1G23460	51.7896956110291	54.7464548722123	76.7132570031879	59.894261633496	50.2611088518196	72.5792572257436	83.4198655700586	51.7955272248358	100.280942196626
AT1G23480	105.466814255289	158.070392160011	103.17067752821	247.92426070038	186.062983891808	140.739497634303	17.3121129433412	22.90814495493	93.4328087315155
AT1G23490	1870.89317657304	2032.08746709342	1985.31049503316	1969.37947648949	1277.83486317717	1465.07956689737	1275.54740888137	1142.4592937486	1007.39144001173
AT1G23530	41.3706375280328	20.3405526128417	34.1375701322062	37.0897939699982	32.4462746212899	47.7817054391551	15.6632949007914	13.2967375585597	20.6257552728117
AT1G23550	11.2012183872305	17.8759665757698	19.1264038209732	9.03489219673969	24.8292086365941	21.0538413768874	67.0496984594745	39.9958707727288	18.7411674144007
AT1G23560	14.9681182115557	9.34412868056111	11.3293782001055	9.02516310753666	5.21782145996781	8.42196977703183	2.09008250069657	4.44257257079117	10.8405605255019
AT1G23710	433.86104047529	212.510433870312	245.562235997003	145.521034799226	306.596630399523	169.885143356383	117.245726382786	199.854100997581	100.508665782683
AT1G23730	85.9401204302576	63.3872588410182	82.8240296887041	49.4157617949916	70.1972080190809	51.6957071713122	25.3960710490426	28.08907166097	33.9209268954843
AT1G23740	971.632943671446	1323.91518730378	1310.62494801839	2817.43412161916	5180.01629745191	5098.32017651088	9381.90862803659	7821.02078378889	3633.06294172215
AT1G23750	58.3401693337678	89.3211002618769	73.4408605466528	228.009678528462	150.965327687231	229.84583983108	159.870512129744	129.829030228041	128.064205007151
AT1G23780	396.978126826788	448.976243078389	412.229897456055	330.035975564421	432.545827617775	398.173816952198	500.113590655063	476.603768885398	459.392399338916
AT1G23790	79.0884162036055	39.3813727068484	76.8570684527949	61.2025532402919	3.94158804398757	47.6345943319815	1.04994011306979	0	22.756185687041
AT1G23800	184.837719327479	223.358629659816	214.229950945193	106.860463022908	30.1076007578909	59.8976255704509	43.0313544492225	23.3664522655985	184.15852113027
AT1G23820	1100.243680034	1103.88697673858	1215.24054610758	966.093201889108	933.810285149985	1078.60742464794	1067.57983661455	1035.28118186617	1141.10860776171
AT1G23830	19.4124118242706	22.6642785306785	19.2375840755448	3.36648473279172	7.77406275029966	8.42124564875186	5.21325525541565	0	7.8452545851849
AT1G23840	78.7237273986146	70.9832477754863	73.3032306076387	28.1589825064631	27.3387323874448	25.2821413949912	10.4575594871516	9.98438849564249	28.5376302373283
AT1G23850	27.3329997597223	12.4158661602615	11.2834822537331	24.8747764771598	9.16277769793187	15.4347792101759	16.7756296029382	3.33510229844319	57.2685822302879
AT1G23860	390.714084204644	311.521797680316	301.489353122016	386.832199151832	288.318198614539	302.430451999982	325.50543775263	386.384319773098	744.65761146298
AT1G23870	179.38663179991	99.8703544039139	121.971700201325	158.330461275568	260.618079173402	170.84678164266	88.5140524968969	88.178069952169	290.208586277248
AT1G23880	57.9726358496145	47.7651900939592	44.7005203887267	78.6406133255424	48.9305088810524	56.2006933823369	37.9827984089688	34.1515675997228	60.6756847389089
AT1G23890	78.0089277192611	60.1746155466877	66.8094844631732	75.6592992332507	43.8486501927012	49.7480305551101	13.3294252097973	12.8091051631107	72.5800577845219
AT1G23900	628.298896555262	677.984047405396	689.991985434066	500.021207112495	665.063671732602	523.57761737634	594.491670786118	538.765928903552	485.010812709945
AT1G23935	100.697937980781	49.7942360882325	77.1728670620564	88.3611300675313	32.5508903442193	68.8052282575758	8.12998809518179	11.7203430905221	56.1675776417396
AT1G23950	364.982912273428	339.727483971969	343.306647265825	402.277681416878	326.642226283532	348.298085902492	421.795463966684	452.982811370294	341.663620208707
AT1G23960	463.771887343169	470.085073141212	471.127911521281	420.502781992335	431.692671898359	475.420982838733	719.649506128088	667.971397444493	597.556041603211
AT1G23965	7.51216896779551	8.59554024533456	10.4910909514363	30.3723210883384	45.4804856856872	19.6704691911771	7.31383001010492	4.43434633223535	29.4878332856838
AT1G23970	133.77555104703	147.388089321274	113.153680366326	146.423204917505	120.062398452526	126.482501204987	118.275024187449	106.887501934384	117.660469542362
AT1G23980	34.3134963997361	37.3925076246143	33.1157293871464	52.99007048659	53.4492514088974	46.3389660757674	38.7184370185454	41.0687064000151	57.124107284481
AT1G24020	3235.01719700466	2659.70112975514	3462.57361280232	635.848268216815	57.5066318046869	731.625944265592	254.181997455996	231.874358588316	1625.38265297061
AT1G24030	15.2627262337163	6.09740251156381	12.3767423796659	12.4284782759829	11.4045335218444	24.1614148913917	17.9648041488636	17.0418357970652	23.13754318025
AT1G24040	275.361016979955	343.026830306978	272.563622908046	332.087154598036	484.398419956771	399.267556787169	530.893884068876	519.942341784341	319.862596304007
AT1G24050	668.506024390469	639.42806927979	645.39070763123	346.065935385684	276.322375889757	385.094408226272	289.188690786648	304.665739498739	418.29523762867
AT1G24070	318.957500674214	183.457589037437	199.5911104968	36.1934288661689	2.72975636383075	31.9264199177781	89.4175523498492	111.684781326784	112.573238352215
AT1G24090	21.7315000407447	25.5963845801316	44.2456192064655	31.6691224525067	6.54789204919712	26.6577825978769	23.0715921145864	22.237971249773	33.5809122461687
AT1G24095	26.6701306560301	24.7572197976578	21.6450239269969	42.103258238499	11.4295483801977	26.2946397098582	30.7393196643367	41.337609023957	42.3730113652051
AT1G24100	865.138974133264	1003.52412290935	897.200924341007	1300.06695156393	1294.8812188462	1310.0046500277	1910.27766951065	1661.20295466853	1846.03749734423
AT1G24120	301.201842382783	324.626741196893	319.826122813713	535.236443579991	517.892728995958	541.20140971243	255.284372246335	271.686706968826	273.223345629852
AT1G24140	205.478130191514	136.892093064279	128.878011285092	14.7349344775593	53.8570394219632	37.8606795180865	24.1552281518899	48.9804835638749	4.94769605049719
AT1G24145	180.71961123792	106.833908318381	126.584488387918	47.0633327523231	54.2769662772855	63.2889889413935	229.256344557261	213.500813238144	63.6715685682998
AT1G24147	490.428991333539	828.510839916762	771.862185374955	396.498003606312	796.240128026509	339.223986479515	159.081174243018	104.900659597625	27.34820489125
AT1G24148	282.502274877195	370.657999251214	357.497215649441	467.018305576884	987.201178259562	800.366200113546	826.506777095479	873.773020221526	269.321841963408
AT1G24150	97.7683415382215	138.39553917084	126.374021772127	91.0703536362987	77.9852649646116	79.8349821481958	72.6783170757271	87.0334353995685	39.7333844942323
AT1G24160	828.565211580314	981.423443370729	859.699045719824	964.300318292001	1227.08229640035	919.103310595202	1011.88369601382	896.780827715837	760.156261698781
AT1G24170	478.058890381557	490.004508268767	447.730693359342	561.340891317123	201.122447511489	321.071933573167	91.4006454582381	94.6470695317106	139.586548505337
AT1G24180	618.601870688776	654.413141497136	642.701197452611	459.723307202976	364.65417539194	479.696135839702	347.389703909464	271.471125086102	388.545240228009
AT1G24190	652.41575979854	732.083053674271	672.873022000175	399.269002666706	715.311216524573	510.099619014737	629.085820223209	571.300937242401	516.272479768044
AT1G24210	21.0329235505783	23.8246276382368	19.5593754450529	40.0198686117376	16.6110764518751	19.7276950772051	29.0188482142097	25.3306408043289	33.0704169850898
AT1G24240	168.374742057328	143.227933524956	149.106294724358	96.035768006708	69.983370985858	110.101485546621	68.8920989063358	80.7135609421116	65.2589144572481
AT1G24260	107.208695184821	4.19481033572432	51.3837652643201	46.3208252275902	10.5621709489464	24.9155745376324	10.223666449293	3.20563893839552	11.5459549586375
AT1G24265	33.8884652378382	23.6591204081684	14.8499973764487	26.975273794641	47.7378969196904	46.113178825191	63.0384032153154	64.2590055558123	62.5597988872541
AT1G24267	377.25583106194	373.158221762732	330.69086925287	340.953268133739	422.593297902008	377.257651075729	499.688959718964	529.690670432392	481.633216624579
AT1G24280	139.407708931751	155.756616024239	175.898905381854	94.2860564610859	59.299982485779	95.2961411074655	107.284299756852	90.2774948917134	123.935364054764
AT1G24290	55.084849839456	51.8194897332292	53.6287879224067	102.008797151871	60.4230291780823	91.1466248974277	27.3054952844313	50.093064953969	75.2034893258529
AT1G24300	652.321617089753	668.748617853429	739.825253089707	489.950327854255	673.091637069555	603.005764709127	742.522092233835	713.060622819097	599.604947760316
AT1G24310	185.660984608115	175.306587937252	191.742525937538	246.556252005018	125.711877734945	178.188231081942	135.279521436378	141.207838378672	189.626253904562
AT1G24330	64.5146676377342	57.8393551500542	61.2674913339388	98.1145050174947	155.754087695365	108.153333172802	191.892787969085	256.289649551924	154.41627097814
AT1G24340	209.312616555172	248.609814598545	236.677444639749	419.729886560591	570.361856128508	536.550076319112	484.26350434122	433.86562901134	415.916655842418
AT1G24350	159.337978992826	192.47185454995	143.062952013537	135.158510248255	189.539025102109	180.510928418595	233.100440688577	266.995444496261	170.229676746064
AT1G24360	1108.87691285522	1117.59674258825	1175.36101880985	868.50174079803	618.139730587602	878.640951414746	635.935792983931	612.167786812206	571.125640552652
AT1G24400	63.0919417809451	106.673074557511	89.9058224295543	54.427067519591	143.260714627964	77.1156114397487	97.6968598126727	70.1459831851833	43.5546878263812
