	SRX2513387	SRX2513388	SRX2513389	SRX2513390	SRX2513391	SRX2513392
AT4G10610	1573.20181427536	1420.57871041264	1756.07282945014	2811.45880215989	2921.60512362167	4110.3105595718
AT4G10620	392.009283855017	374.592409952208	379.987469301984	304.802305821084	370.711839410113	287.951220160011
AT4G10630	231.191385063915	232.378737811462	227.880371123782	63.3200098199148	57.7318051314002	76.4955542283981
AT4G10640	41.4881715686087	53.9686435894946	67.0092494399434	9.20922929925229	25.8587892907293	20.9083600276917
AT4G10650	52.7135323632466	23.9243520182018	16.5484303243149	24.5291292508772	14.4900251237426	22.9091405599235
AT4G10710	2444.98416719375	2287.59895918617	2331.8329564155	3037.546913699	2479.20917466125	2339.14132175601
AT4G10730	651.896497776891	637.65993324934	635.825651341141	730.485071521794	661.307068994124	739.622656882642
AT4G10750	678.896783603833	436.483538360906	436.551360098682	377.491923920426	284.893136141998	311.209058897122
AT4G10760	624.234115247073	650.111845404019	714.292293606507	826.265662064584	753.221314542742	630.927669811005
AT4G10770	106.991935605496	148.75278628999	192.141364000565	82.3823035372538	76.7561604808987	167.17807704218
AT4G10790	697.935739680476	596.352061027215	707.018962712681	1006.11576787253	895.0758437889	979.967696286205
AT4G10800	135.206947359565	147.789988759655	160.922891011106	64.5865865201182	69.0646541009469	80.4394154093181
AT4G10810	319.076539985316	282.102069483064	263.847995439722	290.795126598045	247.524860812169	174.410110453048
AT4G10840	1716.48736935482	1497.52331819694	1351.10052274422	1147.58171084004	818.50186642998	660.832611823378
AT4G10843	13.0980045881503	18.8618133467561	21.3303375152993	31.9658269192865	51.6349583066037	74.9139321662569
AT4G10850	97.7636161949792	42.2394500837339	28.6261537805417	58.5915210652905	27.8593112917919	6.95817894342322
AT4G10890	141.945507750235	180.284299454105	213.642190296853	87.4729180989308	113.217543706976	156.257056256309
AT4G10920	640.799526644911	750.629550806711	771.056683321715	843.578850279704	1061.20870912728	1173.95406611506
AT4G10925	295.688226532455	301.99609004484	317.450262335829	839.030340905414	782.399085714877	738.240552949903
AT4G10930	560.217361771678	657.694206134762	711.110376771882	843.058641652851	1038.50430771175	1178.35806305143
AT4G10950	7.60491350687442	7.71690597525214	6.97164858975909	61.1396726354284	11.2786765485685	1.99622007679708
AT4G10955	334.147065797768	477.172830389687	290.871118880892	108.84049703081	111.944487528302	117.292675946438
AT4G10960	9.4680825367234	9.99844606672055	2.60551874900757	4.61773888464142	10.3277468499231	7.9570510965995
AT4G10970	651.0032240601	599.64926195324	617.980052268167	722.453127575109	667.31955385209	847.188282918945
AT4G11010	1775.16155595898	1767.56555252405	1611.18880570201	2585.01475899509	2340.53305166129	1590.59916848581
AT4G11050	27.0655839187431	31.5903095881128	24.6366357755256	4.64567285910279	6.06838299217371	6.05465425999202
AT4G11060	386.03903939966	330.661522936601	382.222335112797	461.582407897408	464.019171325487	472.951302852073
AT4G11080	904.30177558655	875.642226569143	984.481112406514	200.497470452409	175.071410983317	168.43147248346
AT4G11090	201.737416944872	185.060204302131	201.05004677605	188.759479922117	168.613520237945	151.345133085625
AT4G11100	474.858141767924	543.455078554916	579.690364688593	469.736880329	503.030571615165	438.458335560118
AT4G11110	473.624973582732	511.656569033517	519.281578246986	1679.0274498042	1422.99162824846	951.996348342354
AT4G11120	613.104380287098	499.494110554514	476.817111723557	626.376515134393	557.444507185272	389.260984223615
AT4G11130	488.771006389612	435.578030739523	519.178168182221	292.883316236762	238.686139242543	296.346843360678
AT4G11140	92.2996006869953	87.1797316778375	83.5906502168126	27.6058029443624	27.9393426190603	22.9060517137373
AT4G11150	2132.45810310343	2207.96160449272	2020.87724750468	3041.54523744008	2787.79654850098	1996.41249797894
AT4G11160	988.686213344317	893.267993324892	811.741704818296	1089.80356057641	982.591687161272	825.79047514702
AT4G11175	344.011517895054	341.938887808004	329.422506656064	285.023797614589	303.630434572466	264.96281597399
AT4G11190	339.152599281792	271.030350967635	284.192729028338	54.5202503268701	37.9662848040711	50.50851075975
AT4G11211	391.630751518806	452.559929708316	434.785114104282	271.22153210621	231.58381526022	140.205510017669
AT4G11220	854.426795802799	734.962113104378	784.477659507865	2451.81735685456	2493.67711898894	2733.16271270143
AT4G11230	21.518608478898	20.9125755674526	21.8390812250564	7.63305241168947	9.33605326471228	5.98518718062676
AT4G11240	968.526206561218	761.552958162101	978.896248461048	1095.95870582694	1115.19465457301	1166.28345255828
AT4G11260	1550.05004718418	1442.04169958876	1472.94264263234	2289.35489652765	2132.40310117471	1992.99809496516
AT4G11270	652.284588768589	716.784826238043	762.709343502294	1263.28284415952	1289.60715460606	1059.04428864773
AT4G11280	90.33827565005	107.293175054984	98.4343548060149	64.3752724899583	196.67271601925	87.6589474532823
AT4G11300	192.600073308034	158.702510796123	193.075432827878	75.2750942893945	74.4381229548938	74.6493821750209
AT4G11310	27.4428837965087	30.0046959392601	27.7993664398409	16.925517330937	14.461683322467	21.8847359404582
AT4G11320	3407.68905516423	4296.27338243044	4997.27479251775	309.313168171762	562.671212325636	1074.7243519673
