	SRX2513381	SRX2513382	SRX2513383	SRX2513384	SRX2513385	SRX2513386
AT1G62975	34.0121201059351	177.561926643385	24.1755207549323	35.2720990893019	26.0607617776363	69.0176996959527
AT1G62990	15.0910164170303	33.1653285905778	8.03174672443812	1.24813195439872	20.663746821126	8.68948848203977
AT1G63000	588.929191390583	759.748126458516	695.743574370881	242.253029378633	314.589710757872	418.769314906693
AT1G63010	912.772909710242	1471.16874578098	1066.36807587104	1260.99493484232	1861.13904943571	1841.09428615144
AT1G63020	109.678583007738	80.492042467217	91.2899861054846	110.861238114578	130.613386563569	90.1227869948665
AT1G63050	173.733957366845	167.885733293623	195.775772451202	203.105620748634	171.065143224097	243.435967872929
AT1G63080	48.3048921263219	42.9656513816685	37.1529868614131	56.4734337618689	62.3813603012031	45.500482877055
AT1G63090	927.14914471213	1016.37836983605	562.748495280558	1117.78485097894	1373.77519903856	797.53318993341
AT1G63110	446.752255338466	312.716471045405	268.542621449516	371.61311299002	331.68671601335	434.021649120069
AT1G63120	262.085671017259	218.039098237745	196.483098508595	248.192106503255	321.328146161354	208.597833569296
AT1G63130	168.135247731738	155.52813978814	113.981482130491	115.763325470617	180.506054384478	127.515751942688
AT1G63150	19.7210747582022	35.0351590363369	45.6299821748231	94.5204296377298	74.3496786519437	76.4987647778418
AT1G63160	26.7472943834175	29.3523075345337	42.7777835449309	33.7441477065721	65.71187293077	67.7492481088965
AT1G63170	380.075639331028	414.413922822788	322.602390496022	371.450223315423	401.287199816896	317.301117629575
AT1G63180	54.5870737300761	18.000151752479	24.0860945323847	104.881787389001	86.398677180251	48.6553749560392
AT1G63220	55.6915791456765	70.7624586869666	124.905600060112	1.24362746342247	10.1664363109042	25.8171428726414
AT1G63230	17.377957224008	21.813185094124	16.0879412492936	6.23144422148313	7.51873646455162	19.9952838037469
AT1G63240	228.406462079935	178.630233906686	271.702289465936	188.834609543059	235.27238880833	192.323489403688
AT1G63245	16.6622804323069	10.3116762686854	35.0114767001537	3.81726033720799	0.931836984827366	4.31823337260561
AT1G63250	26.5131375157271	38.968614188727	62.8037672354031	244.610152944884	112.955624177906	207.152434587904
AT1G63260	135.448032257275	81.8252124702706	76.6175437994569	19.9731229319036	33.0970212075394	28.9245266861481
AT1G63270	81.476347895569	83.291060825302	133.591451109389	110.052314706366	123.880094793491	119.839044014816
AT1G63290	347.159418011695	405.890785260153	356.007978167561	259.040012413656	270.210706220604	329.923080411508
AT1G63300	19.5598199994866	16.1708718905486	11.6803726359043	2.479887486559	6.5929048160505	3.48309604877644
AT1G63310	38.9054150321228	35.7691714353361	7.93761208555843	10.1007239653267	10.2818261038282	7.79172590462527
AT1G63350	407.894516759436	645.714851434111	701.885724730559	367.34134343553	240.314145269763	294.183288346845
AT1G63360	1097.38316891749	996.292473600955	1109.98181279426	974.004522134886	732.301924927038	613.479863907237
AT1G63370	23.7240411884196	19.2253143143288	17.5555731255518	10.1742599213897	7.6261371560262	21.6328977850885
AT1G63380	41.7972782573599	28.0554387534486	46.4690790328561	5.55203406481547	4.98112167513844	8.7203627531277
AT1G63400	39.2519427871958	51.2913702175789	64.5244123386673	43.5068187843095	41.3979601375409	90.4885119363409
AT1G63420	141.879201846056	228.259447499463	302.214464646885	72.0644099840381	65.1333806333412	195.80530624266
AT1G63430	426.909098758624	362.920141478352	312.179926875161	406.570752899132	355.474844436227	388.904693787019
AT1G63440	28.7833935524049	19.0191376138163	32.3293342257595	29.773195944032	46.1409596106106	50.4970682518375
AT1G63460	208.983519518504	350.880724604708	401.711881529802	195.928169527953	206.47017501538	362.613944762743
AT1G63470	86.7881078808394	40.8018160661098	62.6200743520873	23.6589757022808	20.6840127655099	57.3936636294636
AT1G63480	17.7401194394461	8.86215521764265	17.9297404823098	29.803604439108	23.0431567551248	37.9578605920158
AT1G63490	442.997941812003	495.664714318517	438.475927520233	725.141960420487	649.119791893077	650.451128645757
AT1G63500	503.945961473494	596.784556613756	666.418480088407	582.514277707734	537.415866965474	563.959887238588
AT1G63530	27.9177176089317	11.5741653326207	47.8610449631083	231.930677595571	127.213853738037	97.7260893732452
AT1G63580	19.9510020863323	13.2579577075853	8.89527467516669	0	0.939604642718625	0
AT1G63610	510.875843300167	384.996717698825	382.685056932739	378.168647363883	384.850821780911	432.048247861361
AT1G63640	144.006419053679	149.062367054067	131.403052289542	102.788551377502	125.982487271737	128.200844511732
AT1G63660	239.664694309612	205.476328117264	290.27466375556	576.778435458138	490.361411439156	575.527759868232
AT1G63670	292.947983835614	292.304919121221	277.717069000257	227.561452794402	169.574857488344	253.06169328533
AT1G63680	462.832582036325	330.368326598415	275.051884536366	779.7777857512	744.159066694606	710.680163005817
AT1G63690	1381.86931224913	784.404738971479	681.518463661852	1222.76941124107	1525.37562980093	1018.60277926053
AT1G63700	807.700782798948	738.981878512331	857.024686473274	892.684550438062	726.996678133656	686.356845399119
AT1G63720	324.511712712711	245.595130210776	578.998426641767	170.789541301611	140.020022480691	132.130871155633
AT1G63730	50.6938804763267	44.6815871516761	56.5463402216973	71.9888727949839	70.6088250435062	92.2726977372696
AT1G63740	255.614974832914	254.139797205821	439.914236607408	307.721486404474	227.666640568367	270.138733980088
AT1G63750	923.370804772519	561.934148558792	732.608617175046	390.762258631445	374.994829191951	163.272175274696
AT1G63770	4967.22715478913	3895.08316123016	4076.46610549701	7605.89883463227	8570.57654000733	4988.99054500744
AT1G63780	138.725373253512	178.766326264807	228.616854231818	598.470984744227	390.221806610545	490.463922644763
AT1G63800	966.440418380054	909.435005662299	846.732508641811	1126.9588271506	1703.64381913644	1123.31584926372
AT1G63810	134.253197399662	180.014810053509	216.179881965371	523.970119320197	392.756190165059	571.190737897058
AT1G63830	811.112042030767	1297.71327652703	1546.63399790575	644.235489751189	656.190465852116	481.789750049576
AT1G63840	286.908140229303	202.372637489485	815.443320404929	628.732135656015	597.442306009414	699.594416321828
AT1G63850	259.869914038786	129.153676600286	156.777425123876	287.238710273635	144.873155377052	171.388315719968
AT1G63855	65.0738137446074	55.4808977408119	71.0185407344601	72.8497929778669	85.2614041245227	78.9225786732916
AT1G63860	693.907263753561	728.545681117596	920.650601898304	411.844744252319	361.911288744508	314.230893052618
AT1G63880	2389.15965303374	2299.86486928374	3179.2666511663	2004.81804827279	1679.56519213212	1512.52731317462
AT1G63900	625.983799767768	552.009314529772	690.627588845203	516.190240617235	417.734193229219	457.4873570548
AT1G63940	385.232799263543	304.418866330043	276.155272655769	268.312909806759	241.853175697119	262.828263621044
AT1G63970	1150.72965713866	1035.66764473126	1115.07059303484	1391.54765594938	1159.68557544441	1467.03876279943
AT1G63980	1799.56334205957	1219.62185699229	1074.09037092837	1625.28048008942	1543.5378108919	1431.09936899159
AT1G64040	955.660884905364	967.422795826962	993.977694304736	1249.90502833217	984.994882932072	759.844633113574
AT1G64050	452.356285103918	462.714026147403	538.021380232718	519.667092288846	426.829836174944	460.693347072795
AT1G64060	213.855277827789	280.698509915783	351.501207181817	101.621730458947	101.741412483287	125.412425695296
AT1G64065	313.33239950542	154.228729408708	405.891384724622	66.3175273742781	55.3580231719371	56.4360549899037
AT1G64080	111.214283061809	81.5638160045172	118.875791176865	21.1862558307383	19.7369380751288	47.8152815005777
AT1G64090	952.306611315499	882.497577152889	1031.35765991517	833.267475864539	643.55054090779	836.953699596099
AT1G64105	92.3946287032412	142.907503568114	132.996216855668	191.077234660214	123.588531419377	196.389461613035
AT1G64110	86.0292642929559	81.1510867201713	119.456181307608	66.155584800509	146.638265371739	27.2576340977657
