	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G01010	15.7775890789756	-0.449148984599207	0.516049924745754	-0.870359558371203	0.384103940296725	0.813895526189596
AT1G01020	34.5963317906655	-0.206895617132114	0.350028774828086	-0.591081739590493	0.554465654250215	0.898759127821267
AT1G01030	34.3804303841373	-0.335581910845396	0.361155529981566	-0.929189457136444	0.352790910217345	0.794073422864258
AT1G01040	198.077955490671	-0.23756565484046	0.240489383962207	-0.987842585508029	0.323229747698557	0.770459277224167
AT1G01050	159.118426819582	0.442238608799296	0.21824992781218	2.02629441041499	0.0427346237200746	0.272752201581489
AT1G01060	534.345824438882	2.66859393538435	0.217574408848507	12.2652013603422	1.39265658624633e-34	6.35653633203462e-32
AT1G01070	20.1910055104091	0.680796095244723	0.472843740756114	1.43979085808787	0.149926578394361	0.567470839890413
AT1G01080	239.583608019946	-0.257877677018102	0.19622265002528	-1.3142095317991	0.188775701706444	0.63292395050922
AT1G01090	561.435933558141	-0.156354794647993	0.17644525996872	-0.886137687550867	0.375543336665324	0.806833783582054
AT1G01100	492.965462863133	0.23134823445602	0.22441424558595	1.03089816714605	0.302588576215215	0.753096648966208
AT1G01110	17.6099649151911	-0.392968948786044	0.542478560848694	-0.72439535337812	0.468823051724194	0.860783180856512
AT1G01120	773.448556384798	0.50901822301487	0.253174714453562	2.01054131378604	0.0443739282032495	0.279709961836371
AT1G01140	504.709942567677	1.43806967102688	0.203589844297439	7.06356290015085	1.62286688805324e-12	1.24989950925144e-10
AT1G01160	71.6470206212706	-0.206612151863863	0.276901393797862	-0.746157861576854	0.455572059699716	0.856950428180976
AT1G01170	163.112500072965	0.194917224890084	0.232523505111317	0.838268908757291	0.401879693493413	0.825461476978444
AT1G01180	45.6172620613608	-0.773017579306142	0.317518719684527	-2.43455749656014	0.0149100108537693	0.129593547760399
AT1G01190	24.061538389481	-0.219715572573045	0.457426123652017	-0.480330180574015	0.630992631771782	0.922970420754501
AT1G01210	39.6893906519171	0.0936567574826039	0.372730419038604	0.25127210632332	0.80160373940187	0.961348600018657
AT1G01220	122.521514713669	-0.320192061794078	0.233525136559931	-1.37112461001347	0.170336114441921	0.605198902009667
AT1G01225	15.1180386543108	-0.447581014703565	0.592074580597075	-0.755953775708804	0.449676910421686	0.853543993414391
AT1G01230	124.07086385568	-0.247671547154991	0.232289559022243	-1.06621902507153	0.286324643861028	0.741008217114203
AT1G01240	130.083023661309	-0.744124802617428	0.266453001422737	-2.79270565031786	0.0052269230867952	0.0571341599286714
AT1G01250	17.5784683805921	0.77368093206098	0.5962667804492	1.29754156600528	0.194444912955125	0.641615023443954
AT1G01260	111.603153362475	0.0743518152754517	0.23864594614058	0.311557000979405	0.75537721692173	0.951380816127587
AT1G01290	36.2644881482153	0.201761813154931	0.370604915098975	0.544412135227748	0.586157896883536	0.9099544316603
AT1G01300	368.362723021682	0.440679290317606	0.214317704135192	2.05619639355424	0.0397635897724947	0.260382901930163
AT1G01320	1928.8266248263	0.0169660682949951	0.16858020955314	0.100640925408549	0.919835507839327	0.984535321622661
AT1G01340	12.9329901778604	-0.0981843681110594	0.535731777467202	-0.183271503092927	0.854584992915626	0.972703623662204
AT1G01350	66.523493005121	-0.0984909860443808	0.288943381870012	-0.340866038899931	0.733204432361164	0.946923838674753
AT1G01360	46.7720394882098	0.132007925432502	0.310664080872174	0.424921751693651	0.670893717431728	0.931426823483136
AT1G01370	12.3632495359986	-0.863060417756842	0.568269770745274	-1.51875123785831	0.128825124089374	0.528828073801979
AT1G01390	25.8056753684145	0.983047519662706	0.45614463535037	2.15512239644694	0.0311522575517473	0.219996497713473
AT1G01420	85.5119468213738	1.19481733068577	0.289210332308761	4.13130928327339	3.60702883787744e-05	0.000816561702601531
AT1G01430	405.045849935389	-0.686760491025601	0.193958566475251	-3.54075874814858	0.000398978211507448	0.0066646330721442
AT1G01440	103.135325483706	-0.23602092758708	0.261374972503475	-0.902997426748429	0.366527260647717	0.802642188142764
AT1G01448	20.8227485717416	-0.705021161516816	0.465589689864991	-1.51425423900872	0.129961369942302	0.529996272833371
AT1G01470	920.662522429791	1.57814347924006	0.306172331881934	5.15442878048374	2.54405224183868e-07	8.78608471578152e-06
AT1G01490	189.718577010629	-0.320234048777777	0.21043307021755	-1.52178575566432	0.128062771768308	0.527751119966615
AT1G01500	143.049656652351	0.597693272479059	0.230261339954094	2.59571699095567	0.00943937789776889	0.0907814430168115
AT1G01510	202.118695573052	-0.11194368691518	0.202453357893205	-0.552935688892011	0.580307448229708	0.907681039705781
AT1G01520	7.53291355856649	2.96820510502332	0.878238192045763	3.37972674373133	0.000725579295674668	0.0112007158549852
AT1G01540	375.032447848113	0.557144302939758	0.187993761332729	2.96363187262194	0.0030403176000977	0.0368592129436109
AT1G01550	659.823327879116	0.249292266524945	0.177977747100039	1.40069346076631	0.161305759008408	0.588859166189117
AT1G01560	27.312403463651	2.60642448677531	0.511636303917967	5.09429152469447	3.50047781943946e-07	1.18469076983354e-05
